text,label,source,collected_at
"Really an amazing pile of pap! <br /><br />A predictable, slow moving, soul destroying, mind numbing movie to which, slitting your own wrists with a rusty bread knife seems... well, almost necessary.<br /><br />The acting is over done for the thin dialogue, every scene is at least twice as long as it needs to be, the intricate details of how this career is collapsing or that career is rising is just far too dreary and mundane for words. The music would be good if you didn't have to sit through the movie, but really, three good songs is not enough reward for the effort required to watch the movie.<br /><br />Watching this film I prayed to God for narcolepsy or for someone to shoot me.<br /><br />Never, ever, ever again.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
More Than Music (Chasing the Dream #1),negative,books_toscrape,2026-03-26T22:36:41.927378
"This is one of the worst movies I've ever seen. I saw it at the premiere at SXSW and was extremely disappointed. The director knew little about John Lennon and even said as much at the premiere. This is a drama, but people were laughing throughout at how cheesy the film was. That's never a good sign. The only saving graces were Dominic Monaghan and Jason Leonard as Livien's roommates/bandmates. They were funny while the rest of the movie took itself waaay too seriously. The cheesy dropping of Beatles lyrics was just absurd. The soundtrack was excellent, however, and was probably the best part of the movie. Unless you're one of those crazy, rabid Dominic Monaghan fans, don't bother with this one.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"The film starts with a voice over telling the audience where they are, and who the characters are. And that is the moment i started to dislike the movie. With all the endless possibilities any film director have in hand, i really find it a very easy and cheap solution to express the situation with a voice over telling everything. I actually believe voice overs are betrayals to the film making concept.<br /><br />I hate to hear from a voice over saying where we are, which date we are at, and especially what the characters feel and think. I believe that a director has to find a visual way to transmit the feelings and the thoughts of the characters to the audience. <br /><br />But after the bad influencing intro, a very striking movie begins and keeps going for a fairly long enough time. The lives of a middle class family and all the members individually are depicted in a perfect realistic way. I think the director has a talent for capturing real life situations. For example, a father who has to make his private calls from the bathroom might seem abnormal at first, but life itself leads us some situations which might seem abnormal but also very normal as well. I think the director is a very good observer about real life.<br /><br />But that is it. After a while the realism in the movie begins to sacrifice the story-telling. I really felt like I'm having a big headache because of the non-stop talking characters. It was as if the actors and actresses were given the subject and were allowed to improvise the dialogs. It is realistic really, but characters always asking ""really, is that so"" etc. to each other, or characters saying ""no"" or ""are you listening to me,"" ten times when saying it only once is just enough causes me to have a headache.<br /><br />I also think the play practicing and book reading scenes are more then they should be. I understand that the play and the book in the movie are very much related to the plot, but i think the director has missed the point where he should stop showing these scenes.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"I was going to say this was the worst gay-themed film I've ever seen, but I can honestly say this is the worst film if any genre I've ever seen.<br /><br />You know you're in trouble when a movie starts with a ""personal note"" from the Director, asking for the audience's ""understanding"" for the ""many challenges"" facing a first-time Director. The audio track is so bad in many scenes it's almost impossible to follow the dialogue, and this from a DVD version. Bad lighting, bad sets, bad photography, poor script, generally bad acting all add up to make this ""film"" unwatchable. I did make it through to the bad ending after several attempts, and immediately gave away the DVD I foolishly purchased. I'm sure there are many challenges facing a first-time Director. But, don't try to palm off this lame attempt as a finished product. I see from IMDb details that this was not only the first Directing attempt of Richard Natale, but also the only. That's the one positive thing I can say about this alleged ""movie"".",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"Movies have put me to sleep before, but no movie has ever done that twice, so it took me three sittings actually to finish it. The dialog was bad. Women spoke stiltedly and the men were caricatures. And two of the supposedly Japanese women looked Chinese, had Chinese names and spoke with clearly Chinese accents. I'm still trying to figure out why the Emmenthal men were sexually wrapped up with each other. 10 minus 8 1/2 equals a tough choice: Do I give this movie a rating of one? or two?<br /><br />Movies have put me to sleep before, but no movie has ever done that twice, so it took me three sittings actually to finish it. The dialog was bad. Women spoke stiltedly and the men were caricatures. And two of the supposedly Japanese women looked Chinese, had Chinese names and spoke with clearly Chinese accents. I'm still trying to figure out why the Emmenthal men were sexually wrapped up with each other. 10 minus 8 1/2 equals a tough choice: Do I give this movie a rating of one? or two?",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"If Todd Sheets were to come out and admit that this movie was intended to spoof the zombie genre, I would change my rating to an eight. Try to imagine a movie where every scene, line, and even every acting nuance was designed to be a parody. I could probably crap out alphabet soup, rearrange what was left of the letters, and still have a better script. Two scenes in particular come to mind when I think of this movie. SPOILER ALERT! One is when Mike's dad and the other dad walk, I repeat walk down a staircase jam packed with zombies. This is a small staircase and even though they brush up against the flailing undead, nothing happens to them. When they reach the end, the ex-marine turns around, says ""God you're a horny bastard"", and shoots only one. The other is in the military complex. The girl stabs a zombie with a machete and is immediately surrounded. The camera moves around her for roughly forty seconds, while she is surrounded by zombies at an arm's length away. She then almost casually runs out from the crowd and joins the other humans. SPOILER ALERT OVER! These scenes must be seen to be believed. Still, I enjoy this movie as much as almost any comedy just because it's so damn funny. Kudos to Todd Sheets for getting so many people in his movie and having the drive to make it but not really for anything else.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"Just looking at the sets, staging and editing it is easy to tell this project lacked a proper budget. Maybe Bela Lugosi is meant to take your mind off of things like that. Young brides drop dead at the altar after saying ""I do"". Their corpses are stolen by a renowned horticulturist Dr. Lorenz(Lugosi)and a couple of his freakish minions as his aging wife(Elizabeth Russell)needs injections of the glandular fluids of the young virgins to remain forever young...forever beautiful. An eager local cub reporter(Luana Walters)realizes that each missing bride wore the same rare orchid to the altar; an orchid in which Dr. Lorenz would be most knowledgeable. A typical horror movie storm brews making a visit to the Lorenz estate a bit spooky; especially with a dwarf and a slobbering hunchback on the premises. Other players: Angelo Rossitto, Tristram Coffin, Minerva Urecal and Frank Moran.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"Here's a movie with a good cast and nice looking location work but it just don't have it. Director Richard Brooks must have been a little bit tired at this stage of the game; How much better his THE PROFESSIONALS was! The horses and the rest of the action seemed to be in slow motion even during the non-slow motion scenes. This film needed to be sped-up, if anything. That horse lather sure looked awful phony to me and the obvious tire tracks in those desert tracking moments- just lazy. sloppy work. Too bad. The actors did OK, but I've certainly seen all of them do better. Ben Johnson's always a joy, though. I first saw this flick almost 30 years ago; was disappointed then and remained so upon second viewing 30 years later.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
Just So Stories,negative,openlibrary_api,2026-03-26T22:38:28.794132
"When it comes to horror movies, I am more than willing to suspend disbelief, ignore sub-par production values, and overlook plot holes in the interest of a good scare. This movies simply has no good scares to offer. It can't even be enjoyed as camp. Bad dialogue, bad acting, bad direction, the kills were predictable and poorly staged, the music was annoying, the camera work was wretched, even the costumes were bad. I felt really bad for the actors, who were obviously trying, but who had to deal with terrible, contrived dialogue and an obvious lack of direction. I doubt they got any rehearsal, either. It's embarrassing to watch, and so boring than making it through to the contrived ""surprise"" ending requires tremendous endurance. It's quite easily one of the worst movies I've ever seen.<br /><br />I don't normally write reviews, but this one was so bad that I felt compelled to warn others. This movie is a complete waste of time. If you must watch this movie, don't miss the ""Making of""-featurette. The writer/director seems to be under the impression that making the killer a woman was kind of bold, daring move. (Seen it.) He and the cast spend half an hour deconstructing this film as if it's a new-age ""Citizen Kane."" It's like listening to a group of third-graders take you behind the scenes of their Christmas pageant. They truly think they've created something of substance. It's sad, really The only reason I gave this movie a ""2"" is because I think ""1"" should be reserved for true atrocities, like ""Manos: Hands of Fate"" and ""Space Mutiny."" So ""American Nightmare"" isn't the WORST movie I've ever seen, but I'd have to say that it's somewhere in the bottom fifty.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"***SPOILERS*** Like some evil Tinkers-to-Evers-to-Chance double-play combination we have in ""Omen IV"" the evil seed of the deceased AntiChrist Damien Thorn come back. Terrorizing his parents his schoolmates his neighbors and finally the entire world as a she named Delia York, Asia Vieila. After being given to a ""deserving"" couple the Yorks Karen & Gene, Fay Grant & Michael Woods,by the Catholic Church's St. Francis orphanage.<br /><br />Little Delia didn't waste any time making her peasants felt by scratching her mom at a house party. Later Delia almost get killed by a runaway truck only to have herself saved by this ""Devil Dog"" named Ryder. Going to school Delia takes care of the local bully by getting the big guy to wet himself in front of all his classmates. Later when his father threatens the Yorks with a law suit she has his head sliced off in a self-induced traffic accident! Delia is someone that you never mess with if you know what's good for you.<br /><br />Meanwhile Dalia's dad Gene becomes a big man in town on his own, or so he thinks, by getting elected to the congress as a champion of the clean air and green trees crowd instead of letting the smog and concrete boys take over the neighborhood with his eye now on he White House itself! Did his bratty and strange daughter Delia have anything to do with Gene York's sudden good fortune?<br /><br />It's only later when Jo, Ann Hearen, is hired as Delia's nanny that the truth's comes out about her strange and evil powers. Jo a New Age type realizes that Delia is a bit weird, after turning all her white crystals black, and calls her New Age Guru Noah, Jim Byrnes, to come over and check her out. Noah is so upset by what he sees in Delia Kirilian color vibrations ,all black and blue with a little pinch of red, that it flips him out so bad that he almost crashed into Delia's moms car.<br /><br />Taken on a trip to a psychic festival by Jo Delia turns the entire event into an inferno setting the place, through mental telepathy, on fire and heaving everyone there run for cover including poor Noah who was at the festival and ended up with his leg broken. The and shaken and battered Guru was so shook up by the whole experience that he later checked out of the country to become a hermit in the Tibetan wilderness. <br /><br />Jo herself is later thrown out, with the help of the sweet and cuddly family pet Ryder, of a second floor window to her death because she knew and talked too much. It's when Karen is again pregnant that she decides, finally, to find out the truth about the real parents of Delia. That's when she,and we in the audience, come face to face with the truth. She's not only the feared AntiChrist of Revelations she's his twin sister! Her brother the AntiChrist himself is about to come on the scene as her kid brother the sill unborn Alexander York!<br /><br />Three times were more then enough for",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"What can I say? I think I have to write ""Spoiler alert"" and then ""reveal"" they used the F-word a LOT in this movie - like in every two sentences. I did not like this movie at all - too much hints on sexual perversions, sidesteps and cheating. And that swearing was totally out the window. I gave this movie ""3"" and two of those points are for Mira Sorvino's sexy movements on the dance floor.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
Mr. Mercedes (Bill Hodges Trilogy #1),negative,books_toscrape,2026-03-26T22:36:41.927378
"I guess this would be a great movie for a true believer in organized Christian Dogma, but for anyone with an open mind who believes in free will, rational thinking, the separation of Church & State and GOOD Science Fiction it is a terrible joke!<br /><br />There are some well known actors who were either badly in need of work or had a need to share their personal beliefs with the rest of us heathens.<br /><br />I WAS entertained by this movie in the same way I was entertained by ""Reefer Madness."" That movie attempted to teach drug education by scare tactics the same way this movie tries to teach ""Christian"" principles with the threat of hell and misery for otherwise good people who don't share their interpretations of our world.<br /><br />It had me howling with laughter and at the same time scared me to realize how many people actually believe that our society should revert to the good old days of the 19th century!",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"I am terribly sorry, I know that Faßbinder still is called one of the greatest directors in post-war Germany and that most of his films are considered ""master-pieces"", but when I see ""Lili Marleen"" today, in 2004, I wonder what everyone is up and away about this movie! The acting is simply terrible - Hanna Schygulla is all the smiling like an idiot! -, the changings between Nazi-glamour and battlefields are ridiculous, the whole film looks as if it was made within two days in an attic. Probably it was exactly that way and many people seem to take this for ""real art"", but for me this movie is simply bad & cheap. Compare this to Viscontis ""La Caduta degli Dei"" and tell me again that ""Lili Marleen"" is a good movie...",negative,imdb_huggingface,2026-03-26T22:36:41.908710
The Widow,negative,books_toscrape,2026-03-26T22:36:41.927378
"Soldier Blue is a movie with pretensions: pretensions to be some sort of profound statement on man's inhumanity to man, on the white man's exploitation of and brutality towards indigenous peoples; a biting, unflinching and sardonic commentary on the horrors of Vietnam. Well, sorry, but it fails miserably to be any of those things. What Soldier Blue actually is is pernicious, trite, badly made, dishonest rubbish.<br /><br />Another reviewer here hit the nail on the head in saying that it appears to be a hybrid of two entirely different movies. What it is basically is a lame, clichéd, poorly acted ""odd couple"" romance - Strauss and Bergen overcoming their prejudices about the other's lifestyle and falling in love (ah, bless) - bookended by two sickening massacres which wouldn't have been out of place in a Lucio Fulci splatter flick.<br /><br />There is no excuse for the repulsive, prurient, gore-drenched climax, in which cute little native American children are variously shot, sliced, dismembered and impaled in loving and graphic close-up, and large-breasted native American women are molested, raped and strung up - no excuse, that is, except box office. (The massacre itself, whilst repulsive in its misplaced intention, is very badly staged and shot; a bunch of actors lying around with bright red paint smeared on them, intercut with a few special-effects sequences of beheading/dismemberment - dismemberments, incidentally, which utilised real amputees in their filming. Now that's what I call exploitation.)<br /><br />Forget all the pap you've heard (including the ludicrous commentaries that begin and end the movie) about this being a ""protest"", an indictment of American brutality towards the native peoples. This film doesn't give a stuff about the plight of the Cheyenne; had it done so it would have featured some involving native American characters, would have led us to get to know and to care about the nameless, faceless innocents who get slaughtered at the climax. Instead what we get is the silly white bread romance of Bergen and Strauss (lousy actors both, in this at least), with plenty of blood, guts and severed heads thrown in to attract the curious.<br /><br />Which is a terrible shame, because there is a movie to be made about the Sand Creek massacre, about all of the real life massacres the US (and Britain, and all so-called ""civilised"" nations) have participated in over the centuries (Iraq?). this just isn't that movie.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"I really can't believe this movie is not in the IMDB worst 250, it is absolutely terrible. When I originally saw it I remember talking about it in a college class and two other people had also seen it. We were all telling other class members not to see it because it was so horrible. By the time we were done some others wanted to see it just because they could not believe anything was as bad as we were saying it was. Don't be like them, just pass this by. I'm sure everyone involved with this movie would also prefer you never see them in this movie.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
The Dinner Party,negative,books_toscrape,2026-03-26T22:36:41.927378
13 Hours: The Inside Account of What Really Happened In Benghazi,negative,books_toscrape,2026-03-26T22:36:41.927378
The Last Mile (Amos Decker #2),negative,books_toscrape,2026-03-26T22:36:41.927378
The Genius of Birds,negative,books_toscrape,2026-03-26T22:36:41.927378
"Unbroken: A World War II Story of Survival, Resilience, and Redemption",negative,books_toscrape,2026-03-26T22:36:41.927378
"This movie is poorly conceived, poorly acted, and poorly written.<br /><br />Jon Heder is terribly annoying, and cannot escape the same Napolean Dynamite routine. Self-obsessed and ignorant.<br /><br />Furthermore, Diane Keaton plays the same manish, overly obsessed mother, who cares too much and yet not nearly enough about the lives of her children (see Because I Said So). <br /><br />Anna Faris, though i generally like her, plays a vapid idiot in this film as well.<br /><br />Jeff Daniels is passable but nothing special. <br /><br />Please, skip this film if you want to keep your soul.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"While being a great James Arness western, this film has gone down as the worst Alamo film ever made. The story was terrible, inaccuracy all through it, and just downright untruths to boot! Continuity was cast to the four winds. Anybody catch the cannon sequence? The Mexicans were dumb enough to fire cannons that obviously had mud and ramrods still sticking out of the tubes. Come on! Then there is Brian Keith's ridiculous hat! Costumer must of been away or something. Or just out of their mind!",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"Actually, this flick, made in 1999, has pretty good production values. The actors are attractive, and reasonably talented. There aren't a bunch of clowns running around blasting away, expending hundreds of rounds, but never hitting flesh. Nor are there wild car chases/crashes where thousands of dollars worth of beautiful machines are uselessly trashed.<br /><br />The interiors look respectably modern, architecturally, and the equipment looks up to snuff. Well, there is that high tech computer room furnished with what look like leftovers from a '50s electronics lab. And the pancake make-up on the corpses cracked me up. Not pancake make-up in the conventional sense, but what looks like dried pancake batter slathered over their exposed skin. This is supposed to support the idea that the bodies have calcified -- though how the virus would accomplish this transmutation is an exercise left for the student (viewer).<br /><br />Ah yes, the virus. I would like to tell you that this is not the absolute worst premise for a sci-fi, horror flick I know of, but I can't. A computer virus that is transmitted via a television (or computer monitor) screen and becomes a lethal biological pathogen? Gimme a break. Warp drives a la ""Star Trek"" are one thing, but photons becoming viruses? This is so silly the desired ""fright factor"" just isn't realizable. The flick could have used one of those awful dream sequences where the dead come alive, or have a cat jump out of the closet, or something, because the viral thingamajig isn't doing it. <br /><br />One presumes Robert Wagner has the same excuse for playing in this inanity that Lord Oliver gave for some of his later, trashy venues. He needed the money. No other comparison between the two should be construed,however.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"Things I learned from ""The List"".<br /><br />A decent cinematographer, a hot girl who can act and Malcom McDowell couldn't stop this movie from sucking.<br /><br />Blockbuster won't give you your money back.<br /><br />Even when he reads the script and says ""Ugh! Really?!"", Malcom McDowell still tries.<br /><br />Chuck Carrington desperately needs acting classes.<br /><br />Hire a writer.<br /><br />Jesus hates me too and punished me by making me pay $ 5.50 to see this movie.<br /><br />When making a movie, you don't need an ending. Just leave everything unexplained, unresolved an uninteresting enough so that the audience falls asleep BEFORE the ending. Genius.<br /><br />Any random landlord can cure death just by drawing a cross on a window. So make friends.<br /><br />Your maid can sing you back to life.<br /><br />Chuck Carrington still needs acting classes.<br /><br />Your roommate will hate you and make fun of you if you bring home this movie.<br /><br />Apologies will not be accepted.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
My Kind of Crazy,negative,books_toscrape,2026-03-26T22:36:41.927378
Hold Your Breath (Search and Rescue #1),negative,books_toscrape,2026-03-26T22:36:41.927378
"I Hate Fairyland, Vol. 1: Madly Ever After (I Hate Fairyland (Compilations) #1-5)",negative,books_toscrape,2026-03-26T22:36:41.927378
The Omnivore's Dilemma: A Natural History of Four Meals,negative,books_toscrape,2026-03-26T22:36:41.927378
"Why on earth is Colin Firth in this pointless film? Has he really been that strapped for cash?<br /><br />The film isn't clear on what it wants to be about, grief?, exotic places?, ghosts?, a vehicle for Mr Darcy? It's a muddled, muddy mess.<br /><br />There seems to be some sort of idea that Italy must be good, in itself, and that Italian has something to offer as a language - but in the end the girls just want to go back to yankland.<br /><br />There are pointless episodes on the beach, in churches, on busy roads - but what it is all about, or why anybody should care simply isn't clear.<br /><br />There was also a yank woman in the film. It wasn't clear what here job was, but she seemed only to be there to make vapid, inappropriate and maudlin comments to the girl. Was it supposed to be about paedophillia??<br /><br />A pretty dreadful mess, all in all. I gave it 2 rather than 1 because it doesn't have the charm of an utterly ghastly film.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"Emma is my favourite Jane Austen novel - Emma is well-meaning despite her flaws, so readers can forgive and love her, and the relationship she has with Mr Knightley, which is warm, familiar, respectful but playful, generating that warm, fuzzy, romantic excitement. Mr Knightley is the perfect man, and Emma is as close as you could get in those times to an independent, clever, confident woman - remember, she is only 21, and was sure to have matured and grown out of her flaws. Who doesn't want to be Emma? Who doesn't want to be told off by Mr Knightley? This version of Emma gives you no sense of the things that I love about Emma. I couldn't even finish watching it, I just found it so awful. I couldn't see that warm, generous side of Emma, which drives the reader to love her: The patience and warmth she shows to her father; the closeness between her and Mrs Weston, which demonstrates her willingness to put her friend's happiness above her own (as she sacrifices the only equal companion in her household by forwarding Miss Taylors marriage). Mr Woodhouse's character in this adaptation just appears bizarre, rather than just quaint, elderly and a bit trying.<br /><br />This adaptation most importantly fails bring to life the relationship between Mr Knightley and Emma. Their relationship is built on mutual respect and affection: Mr Knightley is indulgent of Emma's minor faults trusting that her intelligence and genuine care for others will never allow her to go terribly astray; and Emma looks up to him, though playfully hiding this and continuing to use her own judgement. The dressing down he gives her right at the beginning of the show completely overstates the argument between them, and ruins all possibility of portraying the nature of their relationship as I've described above. Mr Knightley is also insufficiently attractive to bring to life the sexual tension between the leads (or to inspire any admiration from the female viewers).<br /><br />Really horrible. I can't understand why anyone who truly like the novel Emma could like it, unless it miraculously redeems itself after the point I switched it off.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
Soul Reader,negative,books_toscrape,2026-03-26T22:36:41.927378
This movie was awesome!! (Not quite as good as the Leif Garrett masterpiece Longshot) but still awesome!! I thought Ashley looked freakin' huge compared to Mary-Kate in this film. I wonder why. Who woulda thought they could swith places like that and almost get away with it. Dad was kinda a jerk though and Mom was a little too chummy with Helmit Head. I give it 4. Any one who likes this movie shoudl check out Longshot.,negative,imdb_huggingface,2026-03-26T22:36:41.908710
The Hidden Oracle (The Trials of Apollo #1),negative,books_toscrape,2026-03-26T22:36:41.927378
"Sometimes a premise starts out good, but because of the demands of having to go overboard to meet the demands of an audience suffering from attention-deficit disorder, it devolves into an incongruous mess. And for three well-respected actors who have made better work before and after, this is a mortal shame.<br /><br />So let's see. Premise: a loving couple who lives in a beautiful home is threatened by a bad cop. Interesting to say the least. Make the encroaching cop a little disturbing, why not. It was well done in THE HAND WHO ROCKS THE CRADLE and SINGLE WHITE FEMALE, and it's a proved ticket to a successful thriller.<br /><br />Now herein lies the dilemma. Create a disturbing story that actually bothers to bring some true menace into its main characters while never going so far as to look ridiculous, or throw any semblance to reality, amp up the shock factor, and make this cop so extreme -- an ultra bad variation of every other super-villain that's hit cinemas since the silent age.<br /><br />The producers, and directors, chose the latter. Thus is the resulting film -- badly made, with actors trying their darnedest to make heads or tails in roles that they've essayed before, and nothing much amounting to even less.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"I have never read the book""A wrinkle in time"". To be perfectly honesty, after seeing the movie, do I really want to? Well, I shouldn't be reviewing this movie i'll start off with that. Next i'll say that the TV movie is pretty forgettable. Do you know why I say that? Because I forgot what happens in it. I told you it was forgettable. To be perfectly honest, no TV movie will ever be better than ""Merlin"".<br /><br />How do I describe a TV movie? I have never written a review for one before. Well, i'll just say that they usually have some celebrities. A wrinkle in time includes only one. Alfre Woodard(Or Woodward, I am not sure), the Oscar winner. <br /><br />The film has cheesy special effects, a mildly interesting plot, scenes that make you go ""WTF"". The movie is incredibly bad and it makes you go""WTF"". What did I expect? It's a TV movie. They usually aren't good. As is this one. A wrinkle in time is a waste of time and a big time waster. To top it off, you'll most likely forget about it the second it's over. Well, maybe not the second it's over. But within a few minutes.<br /><br />A wrinkle in time:*/****",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"This is really really bad. Lamas shows just how a second rate actor does his job. But what makes it worth watching is the scene where OJ angrily grabs a fellow cop by the throat as if to kill them while the jukebox plays a song with the lyric ""I got the evidence on you!"". (Makes me want to hear the rest of the lyrics - attributed to David Gregoli and Leslie Oren but i couldn't find it on iTunes). Talk about seeing into the future...Too funny for words. The rest of the movie is forgettable. The score and songs are more interesting than the script. Ditto the sequel. Which begs the question of why they would do a sequel at all. My understanding was that foreign sales drives a lot of these B movies. Doesn't say much for the world's viewing habits.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"Some films are so bad that they're good. This is clearly not one of them. Based on a true story, this film was about as true to the story as Pinocchio's chances of becoming a real boy. The acting was terrible, the direction was poor, and it travelled way too fast. It was as if the director just wanted to get it over and done with and go home.<br /><br />Nor did Melissa Joan Hart ever strike me as a talented actress, but then every film she made was pretty low-budget anyway. Like most of her other films, she lets down her characters by hamming them up too much, talking too quickly as if speeding up her words is going to make her more dramatic. She really brings out the sense that there is a crew in front of her and she's talking to a camera, when she should be engaging the viewer in her character. It pretty much lets down the whole film, and any leg that it may have had left to stand on, is ruined.<br /><br />Probably the only good thing about the film is when she got nailed in the end. But even that wasn't satisfying enough to subdue my loathing for such a bad film.<br /><br />Watch it if your taste in film is blander than a piece of dry toast.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
Her Backup Boyfriend (The Sorensen Family #1),negative,books_toscrape,2026-03-26T22:36:41.927378
"Man, I really find it hard to believe that the wonderful Alan Ball had anything to do with this mess. Having seen the first two episodes thus far, I think I can safely say this show isn't going to be on my must see list. It's just got so many things working against it.<br /><br />None of the actors cast are particularly good. Anna Paquin as the lead character Sookie, is just awful. I remember her being better in a lot of other things I've seen her in so maybe it's just the writing. She's not really much fun to look at either, there are moments where to be honest she looks downright ugly. The actor who plays Bill is marginally better, if only because his character is supposed to be sort of wooden and aloof. The other actors do their best but with the cliché characters with difficult to perform accents they are given it's a tough job. Tara is an absolute misery to watch, Rutina Wesley absolutely murders the accent. It's like nails on a chalkboard bad. Almost as awful is Nelsan Ellis, it's difficult to understand what he's even saying sometimes. Both his character as well as Tara's also seem a bit racist to me. I don't know, having a character say 'whycome' on an HBO show that isn't The Wire just seems a bit odd. Rounding out the cast so far are Sookie's doddering grandmother, her sex addict brother, and the only bit of genius casting I've seen in William Sanderson as the sheriff.<br /><br />The story seems to be meandering towards it's destination at this point, with no real worry about keeping the viewer interested. The romance stuff is very Dark Shadow-sy. Although this show ups the camp factor from something like those old Dark Shadows episodes times about ten. At times it seemed so campy to me, that I just have to assume it was intended to be. But unlike a show such as Buffy, that pulled camp off masterfully, this show does not. Out of place with the campiness is the extreme gore and graphic sex of the show. I'm not averse to either of these when they are done well, as they have in many other HBO shows but here at least they prolonged rough sex scenes involving Jason Stackhouse seem a bit over the top and pointless.<br /><br />About the only nice thing I can really think to say about this mess is that I liked the opening title sequence. HBO has had a string of bad luck with their shows lately, I hope they cancel this after the first season and try to get something better on the air.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"This movie was crap with a capital ""C."" The opening scene showed promise. But that ""promise"" was broken shortly after the viewer learns where the plot is going.<br /><br />And the wooden statue, Morty, who was rather creepy in the original film, looks plain goofy in this one. It was so obviously just a guy in a cheap plastic costume. (And by the way, who else thinks ""Morty"" is one of the most un-scary names on planet earth? It ranks right up there with ""Jimmy"" or ""Fred"" when it comes to horror value. Or why not just name the wooden statute Henry-freakin'-Kissinger. ""Run, it's Dr. Kissinger!"" That'd be about as scary as ""Morty.)<br /><br />And then there's a scene where the ""hero"" hits his father's tombstone with---""a sledgehammer?"" you might guess--""a two-by-four?"" someone might venture. No, he angrily beats his father's tombstone with a twig---a freakin' twig. But worse than that, once the characters walk away, the tombstone actually, and inexplicably, bleeds. Oh brother!<br /><br />There's also a Native American guy who lives with the main character's grandparents, but apparently, does nothing except Morty-maintenance. He perpetuates creepy Morty-legends, warns those who scoff, and even fixes Morty's arm when it becomes damaged during a childish prank. But for all his respect for and tenderness toward Morty, does Morty give a rat's hairy behind? No.<br /><br />The movie drags on, and eventually several people die in ways that correspond to their worst fears (sort of). This film is a real yawner. Don't rent it.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"This seems like one of those movies that we think we should like, but I didn't. It seemed to be trying way too hard to be 'artsy'. All flash, with no content. It has some beautiful scenes, and any one of them are nice to watch, but tack them all together and it becomes an arduous task just to sit through it. I rented this because of the glowing reviews on the video carton, and the fact that I'm a big Shakespeare fan, but I was very disappointed. I just found it a bit pretentious and, at times, boring.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"This is a classic example of an increasing problem with films. Why is the background noise and the soundtrack dramatically louder than the dialogue? What sense does that make? This film isn't alone. Most films seem to do this now. For 2 years, I wondered if it was just something wrong with my TV, but then I got a new TV & there it is again. BACKGROUND noise that could be taking place a city block behind the actors drowns out the dialogue.<br /><br />It was even more distracting in this film because, in the English version anyway, the woman mumbles constantly. I kept hoping Jean Reno would say ""Excuse me, would you speak up or get the marbles out of your mouth."" If you watch it on DVD & you have even high-school French, I recommend the French version with subtitles.<br /><br />I give it 4 because Reno was so good in Leon. People rave about the scenery, but I saw it on a TV & I lived in the Rockies for a few years, so ""Enh"".",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"One wonders why this picture was made at all : the plot as such is totally unbelievable if not ridiculous, the characters (experienced loner cop versus younger one, quite fascinated) quite predictable, the ending totally murky and impossible to understand (maybe after several viewings but you'd have to have a masochistic tendency for that ; the idea being you have to read the book to understand fully what it's all about)and the acting is bad. Was the basic idea to show that French film makers are able to do as well as Americans in the genre that include ""Seven"" and ""Silence of the lambs"" ? If so, it is a total failure. It was quite a success though (and has a sort of cult-status as the first French serial killer film)and, it seems, considered as a good product to export. Strange.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
The Long Haul (Diary of a Wimpy Kid #9),negative,books_toscrape,2026-03-26T22:36:41.927378
"I mean really. This is not going to help the Australian film industry to make this kind of film with no values of any kind. Okay, if you're a stoner and have nothing better to do, then maybe. I think film-makers from here should try to show the rest of the world what great talented people we have, and this is not the vehicle for it. Come on now, this film is just tacky.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
