text,label,source,collected_at
For me this is a story that starts with some funny jokes regarding Franks fanatasies when he is travelling with a staircase and when he is sitting in business meetings... The problem is that when you have been watching this movie for an hour you will see the same fantasies/funny situations again and again and again. It is to predictable. It is more done as a TV story where you can go away and come back without missing anything.<br /><br />I like Felix Herngren as Frank but that is not enough even when it is a comedy it has to have more variations and some kind of message to it's audience....<br /><br />,negative,imdb_huggingface,2026-03-26T22:36:41.908710
"This is at least the third remake of this movie so if while watching it, there is a sense of deja vu, don't be surprised. All they did was change the setting of the story and tell it differently but the differences are not significant. And it doesn't get any better because the plot is flawed to begin with. It never works. And like its predecessors, the acting is mediocre.<br /><br />The plot has a unique ending which will surprise any one who has never seen the movie before but the ending doesn't fit the story. Had this movie ended ten minutes earlier, it would have worked and have been very satisfying and I would have thought it more worthwhile. But here is the spoiler and that in the end crime does pay because the criminal is not caught. I never like this message resulting from a movie.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"At least it's not full of sensless violence or fluff. It's also not very full of thought or a smooth storyline. This story had some potential but the director appears to have lost site of the green. The story is disjointed and goes off in strange<br /><br />directions, to no conclusion. I also don't believe the director spent much time around a golf country club, either. Some of the depictions are absurd. Not very engaging.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"Who me? No, I'm not kidding. That's what it really says on the video case.<br /><br />Plot; short version: Pretty woman stands around smiling. This, for some reason, makes all men kill each other.<br /><br />""Find Ariel...Where's Ariel...Can't Find Ariel..."" She's right behind you, you idiot...<br /><br />Most of what can be said about this horrendous little Space Opera has already been said, looks like.<br /><br />A bunch of corny actors playing mostly convicts come in after the first selection of actors is knocked off very quickly. Then they get knocked off in the same way. Every scene is broadcast nearly fifteen minutes in advance. Perhaps it was a drawing of straws to see which actors had the most screen time and bigger pay check. The alien virus/hologram/VR witch/glitch seems physically powerless and doesn't do a thing. Why can't she just stay in the computer instead of doing her ""teleporting vampire"" routine? (Actually, it would've been more interesting if she had been a vampire, or doing more than just standing around looking at people, which is all she ever does. This is enough to make all the men kill each other. Go figure...)<br /><br />This isn't really a space flick. There are far more shots of the old western trail, 1950's Easy Rider trail, Film noir's night club scene, even a jog on the beach in fantasy-land, none of which has any real depth or even makes any sense. The night club scene is in black and white, of course. Worked with ""The Wizard of Oz"". Doesn't work so well, here. This is probably a good thing, as those few shots they DO show of space are depressingly silly. You will probably cry during those moments, especially upon seeing that swirling ""space ship"", which looks about three inches long.<br /><br />Nothing is felt for any of the characters, not because they are convicts or have no personality, but because they are in serious need of acting lessons, except for Billy Dee Williams who really does look depressed and at a loss, probably by being in this work...<br /><br />This is one of those movies that, when viewed with friends, is going to cause some extremely ""loud"" silences, especially when the nerd throws out his attempt at comic one-liners (including the line about French-kissing a meteor...? Did I hear that right? Perhaps not...)<br /><br />The original virtual reality girls get ""killed"", which means nothing, as they are not even real to begin with. Well, the other ""characters"" aren't, either, but that's beside the point. Haha.<br /><br />What's kind of funny is that the scene that graces the video case is some sort of skull-horror-alien looking thing (green filter added on top of that, to give it more of a...uh...green look), which is actually the android after he gets killed and ultimately has nothing to do with anything else afoot.<br /><br />Another odd deal I noticed. Whenever there is an explosion (at least on my cheap DVD copy), everything becomes highly pixelated. I don't mean a LITTLE pixelated, I mean HUGE blocks about 1/16th the size of the screen. Wow.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"I *loved* the original Scary Movie. I'm a huge fan of parody- it is my favorite form of humor. It is sometimes regarded as the most intelligent form of humor. The Wayans boys seemed to grasp that concept perfectly in the original film, then temporarily forgot it when making the sequel. I think the Wayans' are a family of comical geniuses. Alas, even geniuses make mistakes.<br /><br />The movie begins with promise. I liked ""The Exorcist"" parody, especially the ""come on out, ma"" gag. Now, that's Wayans-quality material. But, other than that, I can only think of two other times I laughed: 1) when Tori Spelling is seduced in the middle of the night by a spirit, then becomes clingy and starts talking about marriage with him. Meanwhile, he's saying, ""It was just a booty call!!"" That was kinda funny. 2) The ""Save the Last Dance"" parody where the Cindy character inadvertently beats up a girl while practicing her new moves. But even the short-lived giggles are no match for the side-splitting laughs of the first Scary Movie.<br /><br />The rest of the movie is pure trash, filled with cheap gross-out gags. Jokes from the first movie which were subtle or implied are magnified and overdone. For example, in Scary Movie I, several innuendos are made to imply that the character Ray is gay. This was hilarious. But, in Scary Movie II, the whole penis-strangulation scene with Ray under the bed was mind-numbing and incredibly unfunny. This is the pattern of the whole film. Shock humor *alone* doesn't take a movie very far. This was a trend in 2000 and 2001, unfortunately. <br /><br />As much as it pains me to rate a Wayans movie so low, I have to give this one a 2 out of 10.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"This movie was crap with a capital ""C."" The opening scene showed promise. But that ""promise"" was broken shortly after the viewer learns where the plot is going.<br /><br />And the wooden statue, Morty, who was rather creepy in the original film, looks plain goofy in this one. It was so obviously just a guy in a cheap plastic costume. (And by the way, who else thinks ""Morty"" is one of the most un-scary names on planet earth? It ranks right up there with ""Jimmy"" or ""Fred"" when it comes to horror value. Or why not just name the wooden statute Henry-freakin'-Kissinger. ""Run, it's Dr. Kissinger!"" That'd be about as scary as ""Morty.)<br /><br />And then there's a scene where the ""hero"" hits his father's tombstone with---""a sledgehammer?"" you might guess--""a two-by-four?"" someone might venture. No, he angrily beats his father's tombstone with a twig---a freakin' twig. But worse than that, once the characters walk away, the tombstone actually, and inexplicably, bleeds. Oh brother!<br /><br />There's also a Native American guy who lives with the main character's grandparents, but apparently, does nothing except Morty-maintenance. He perpetuates creepy Morty-legends, warns those who scoff, and even fixes Morty's arm when it becomes damaged during a childish prank. But for all his respect for and tenderness toward Morty, does Morty give a rat's hairy behind? No.<br /><br />The movie drags on, and eventually several people die in ways that correspond to their worst fears (sort of). This film is a real yawner. Don't rent it.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"Man, I really find it hard to believe that the wonderful Alan Ball had anything to do with this mess. Having seen the first two episodes thus far, I think I can safely say this show isn't going to be on my must see list. It's just got so many things working against it.<br /><br />None of the actors cast are particularly good. Anna Paquin as the lead character Sookie, is just awful. I remember her being better in a lot of other things I've seen her in so maybe it's just the writing. She's not really much fun to look at either, there are moments where to be honest she looks downright ugly. The actor who plays Bill is marginally better, if only because his character is supposed to be sort of wooden and aloof. The other actors do their best but with the cliché characters with difficult to perform accents they are given it's a tough job. Tara is an absolute misery to watch, Rutina Wesley absolutely murders the accent. It's like nails on a chalkboard bad. Almost as awful is Nelsan Ellis, it's difficult to understand what he's even saying sometimes. Both his character as well as Tara's also seem a bit racist to me. I don't know, having a character say 'whycome' on an HBO show that isn't The Wire just seems a bit odd. Rounding out the cast so far are Sookie's doddering grandmother, her sex addict brother, and the only bit of genius casting I've seen in William Sanderson as the sheriff.<br /><br />The story seems to be meandering towards it's destination at this point, with no real worry about keeping the viewer interested. The romance stuff is very Dark Shadow-sy. Although this show ups the camp factor from something like those old Dark Shadows episodes times about ten. At times it seemed so campy to me, that I just have to assume it was intended to be. But unlike a show such as Buffy, that pulled camp off masterfully, this show does not. Out of place with the campiness is the extreme gore and graphic sex of the show. I'm not averse to either of these when they are done well, as they have in many other HBO shows but here at least they prolonged rough sex scenes involving Jason Stackhouse seem a bit over the top and pointless.<br /><br />About the only nice thing I can really think to say about this mess is that I liked the opening title sequence. HBO has had a string of bad luck with their shows lately, I hope they cancel this after the first season and try to get something better on the air.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"not your typical vamp story, not bram stoker or anne rice here. a truly original vampyre story. these vampyres are genetic mutants who the sunlight don't bother. they are pure evil to. <br /><br />the film is not perfect. many of the actors are clearly amateurs. the two leads who play van helsing and rally the vampyre chick are pretty good though. the film is intensely violent which may disturb some people. also it is loaded with scientific detail that many will find hard to understand and may get bored with. i was sold on the clever storyline and the couple good performances. no telling how successful this film could be if they had a bigger budget and it got mass distribution",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"After perusing the large amount of comments on this movie it is clear that there are two kinds of science fiction movie-goers. There are the ones who are well read, extremely literate, and intelligent. They know the history of the genre and more importantly they know to what heights it can reach in the hands of a gifted author. For many years science fiction languished in the basement of literature. Considered my most critic to be little more than stories of ray guns and aliens meant for pre-pubescent teenagers. Today's well read fan knows well this history, and knows the great authors Asimov, Heinlein, Bradbury, and Ellison, who helped bring science fiction out of that basement. In doing so they created thought provoking, intelligent stories that stretched the boundaries and redefined the human condition. This well informed fans are critical of anything Hollywood throws at them. They are not critical for it's own sake, but look upon each offering with a skeptical eye. (As they should as Hollywood's record has been less than stellar.) To these fans the story must take supreme importance. They cannot be fooled by flashy computer graphics, and non stop action sequences. When the emperor has no clothes they scream it the loudest.<br /><br />The second type of science fiction movie goer has little knowledge about the written aspect of the genre. (Look at many of the above comments that state ""Well I haven't read the book or anything by this author...) Their total exposure to science fiction is from movies or the Scifi channel. They are extremely uncritical, willing to overlook huge plot holes, weak premises, and thin story lines if they are given a healthy dose of wiz bang action and awesome special effects. They are, in effect, willing to turn off their critical thinking skills (or maybe they never had them!) for the duration of the movie. Case in point, I Robot. While supposedly based on Asimov's short stories and named after one of his novels, it contains little of what Asimov wrote and even less of what he tried to tell us about humanity and our robotic creations. (Those of you that will run out and buy I, Robot will be very much surprised-this movie isn't even based on that story at all!) <br /><br />The film has enormous plot holes, that at some points are stretched to the limits of credulity. I won't point them out. I won't spoon feed you. You need to practice you thinking skills and discover them for yourself. The characters, which are named after many of Asimov's characters, do not possess the critical intelligence that was a hallmark of his stories. The plot itself with all it's action sequences goes against everything that the author stood for. His belief that humanity possesses the capacity to solve problems using their minds, not their fists, is vital to understanding his vision of the future. In short, other than the name, their is very little of Isaac in anything about this movie. There will always be those uncritical (i.e. unthinking) who will state: ""The movie doesn't have to be like the book.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"A film without conscience. Drifter agrees to kill a man for a mobster for money. Then they double cross him. Meanwhile he falls in love with the dead man's wife, and, without her knowing he's the killer, moves in with her. Then he ""accidentally"" kills her when she finds out. Then, in a WALKING TALL kind of heroism, he gets revenge on the mobsters who double crossed him. The first problem is that, by agreeing to take on the murder by hire assignment, the drifter loses all sense of sympathy, worthiness, and heroism. We can't accept any goodness in him and as a result the rest of the has no moral center. We just can't care about that kind of guy. And the wife (nicely played by the fetching Kari Wuhrer - the sheriff in EIGHT LEGGED FREAKS), a high class lady who runs a mission for homeless people, similarly loses a degree of sympathy by jumping right into bed with the homeless drifter (despite her evidently weakened state after the death of her husband). And, when she finds out he's the guy  what does she do? She locks him inside her house (as if ALL houses had locks you can't open from INSIDE) with her and proceeds to berate him. Stoo-pid. George Wendt, however, is terrific in a role as a beefy thug. Director Stuart Gordon did so much better with RE-ANIMATOR and DAGON.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"Twenty years ago, the five years old boy Michael Hawthorne witnessed his father killing his mother with an axe in an empty road and committing suicide later. On the present days, Michael (Gordon Currie) invites his girlfriend Peg (Stacy Grant) and his best friends Chris (Myc Agnew), Jennifer (Emmanuelle Vaugier), Lisa Ann (Kelly Benson), Ned (Brendon Beiser), Mitch Maldive (Phillip Rhys) and Trish (Rachel Hayward) to spend the Halloween in the country with his grandparents in their farm. He asks his friends to wear costumes that would represent their greatest innermost fear, and together with his Indian friend Crow (Byron Chief Moon), they would perform an ancient Indian celebration using the carved wooden dummy Morty (Jon Fedele) that would eliminate their fears forever. The greatest fear of Michael is to become a serial killer like his father, but something goes wrong and Morty turns into his father, killing his friends.<br /><br />""The Fear: Resurrection"" is a disappointing and pointless slash movie that uses the interesting concept of eliminating the greatest innermost fear of each friend before it grows, but in a messy screenplay full of clichés. There are some exaggerated performances, like for example Ms. Betsy Palmer; others very weak, but in general the acting is good. Unfortunately there is no explanation why the dummy is brought to live; further, in spite of being surrounded by close friends, the group does not feel pain or sorrow when each one of them dies. The low-pace along more than fifty minutes could have been used to built a better dramatic situation. In the very end, Michael shows a charm that his father was interested that I have not noticed along the story. I do not know whether the previous reference was edited in the DVD released in Brazil with 87 minutes running time. The special effects are very reasonable for a B-movie. My vote is four.<br /><br />Title (Brazil): ""Fear 2: Uma Noite de Halloween"" (""Fear 2: One Night of Halloween"")",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"There have been some low moments in my life, when I have been bewildered and depressed. Sitting through Rancid Aluminium was one of these.<br /><br />The warning signs were there. No premiere (even the stars didn't want to attend) and no reviews in magazines. The only reason I sat through the film was in the hope that I might catch up on some sleep.<br /><br />Nothing in the film was explained. The narration was idiotic. I cheered at one point when the lead of the film appeared to have been shot, then to my growing despair, it was revealed that he hadn't really been shot dampening my joy. I sincerely hope all involved in the film are hanged for this atrocity. <br /><br />There were some positive aspects, mainly unintentional moments of humour. For example, the scene in which the main character, for some unknown reason feels the need to relieve himself manually in a toilet cubicle, while telling the person in the next cubicle to put his fingers in his ears.<br /><br />My words cannot explain the anger I feel, so I shall conclude thus.<br /><br />Rancid Aluminium: for sadists, wastrels, and regressives only who want to torture themselves.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"There is no artistic value in this movie to deserve any award. Well, it does not deserve an audience as well. Ironically, one of the awards is for cinematography but frankly, the camera movements are disconcerting to say the least. Every frame, you feel you are getting the ""full picture"", its like someone is ""cropping your view"" from the edges. The story is pathetic. Well, I will be honest, I could not bear to watch the entire movie. The part that sucked the most was when I saw the soldiers partying in their barracks and one of the soldiers coaxed to drink liquor. These and many other similar scenes reminded me so much of Steven Seagal.<br /><br />Take my advice, stay away from this piece of crap.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"The prerequisite for making such a film is a complete ignorance of Nietzche's work and personality, psychoanalytical techniques and Vienna's history. Take a well-know genius you have not read, describe him as demented, include crazy physicians to cure him, a couple of somewhat good looking women, have his role played by an actor with an enormous mustache, have every character speak with the strongest accent, show ridiculous dreams, include another prestigious figure who has nothing to do with the first one (Freud), mention a few words used in the genius' works, overdo everything you can, particularly music, and you are done. Audience, please stay away.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"I happen to be the director's nephew. It's taken me years to get my hands on a copy of this film and I can confirm that it is indeed one of the worst movies of all time. My uncle doesn't even have a copy of it anymore (I asked). I'm looking forward to bringing him a copy.<br /><br />Currently the film's average rating is 1.9/10. As far as I can tell, that should put it somewhere in the mid-30s in the IMDb ""bottom 100,"" however with only 206 votes, it hasn't yet placed.<br /><br />It's sad that the film doesn't even get the respect of a bottom 100 title.<br /><br />Anyhow, I'm giving copies of the movie to family members this year for holiday gifts. Best/Worst gift ever?",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"Murders are occurring in a Texas desert town. Who is responsible? Slight novelties of mystery and racial tensions (the latter really doesn't fit), but otherwise strictly for slasher fans, who will appreciate the gore and nudity, which are two conventional elements for these films.<br /><br />Dana Kimmell (of FRIDAY THE 13TH PART 3 infamy) stars as the bratty quasi-detective teen.<br /><br />*1/2 out of ****<br /><br />MPAA: Rated R for violence and gore, nudity, and some language.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"Although it's an R rated movie, I really doubt that you'll really enjoy it unless you're a teenager<br /><br />Why? Because there's no real plot, no character development,no funny jokes. <br /><br />The only thing that this movie has plenty of is nudity. Tons and tons of naked or almost naked chicks (pretty nice ones I might add) to feast your eyes on.<br /><br />I really can't understand why this movie has the American Pie title since it's only a bad combination between an erotic movie and a comedy without succeeding in being either of them.<br /><br />My suggestion is to watch this movie only if you want to see some naked chicks, but you're too shy to rent/buy an erotic movie. <br /><br />Gave it 1/10 for the 2 smiles i had in the entire movie and another 2/10 for the nice chicks",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"Another cult strikes again. This isn't a spoiler, because the REAL ending comes after you research the folks who brought this overly-long, pseudo-scientific infomercial...Ramtha's School of Enlightenment.<br /><br />When any religion/philosophy needs to hide behind an OZ-like screen of deceit, I walk away. Thank Ramtha I watched a borrowed copy of this movie on the recommendation of a ""friend""...to have wasted precious resources on this New-Age lobotomizer would have been tragic. I can only hope that they ""truly believe they can walk on water"" enough to take that guidance to it's ""logical"" conclusion...in other words; walk, drown...or shut up :-) As a movie...it deserves a strong ""1"" on it's entertainment value, especially for creating the most dislikable character in film history (the photographer's roommate...eeeeeek!). If you must see this film, borrow it from one of the brainwashed folks who recommended it.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"This early Adam Sandler film could be compared to his life as a comic during the same period in 1989. His character's constant acknowledgement of his hidden comic genius and frustration regarding humorous material seems to come more from Sandler than the script. The film is nothing compared to his blockbuster feature films, such as Big Daddy or even the corny Billy Maddison. Unfortunately, Sandler had not yet found a way to express himself in a consistent, successful and funny manner when this film was made, much like his character. The majority of the film's ""jokes"" come from Sandler having conversations with himself, usually over his unrecognised comic talent and beating himself up because he's too ugly and can't get women. The film is hard to watch too because it doesn't treat itself like a real film. Sandler talks to the camera and the viewers throughout the film, often referring to the film's low budget or questionable content. The film is ultimately awkward and embarrassing to watch. I immediately wanted to forget I even saw this film after it was over, for fear that if more found out about it, it would ruin Sandler's career. Pass this one up at the video store, I rented it for free and it was still a waste of time.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"Anyone who actually had the ability to sit through this movie and walk away feeling like it was a good film does not appreciate quality movies. This movie was an insult to watch, the direction was high school film class quality as well as the cinematography. The Blair Witch Project had better cinematography and I hate that move with a passion! The storyline had the potential to be a very intense very good movie but it fell flat from the first 10 minutes through the rest of the movie. Someone mentioned that this film was about a child's imagination, okay thats all good and fine. But they still could have done better things with this script than what they did. I mean come on, the Indian in the store. Did the kid look at the little idol and suddenly imagine the Indian and the entire story about an Indian spirit called Wendigo? Which they mention to the store employee and she casually says there is no one but me that works here, so you think okay creepy ghost scenario, but then she just barters for the amount on the idol and we forget about the little kid seeing this guy. That was so lame it goes beyond pathetic. The ending left you wondering not only what happened to Otis in the hospital but also with the feeling of OMG!!! Why the hell did I just waste my time watching this!! This is a move that I recommend NOT to watch, there are definitely better quality films out there that won't insult your intelligence! Thank god I never had to pay to see this movie, I would have demanded my money back! For those that were easily entertained by this movie.... it's very sad that you lowered your standards to this level of film making to actually say that it was a good movie.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"Somewhere, out there, there must be a list of the all time worst gay films every made. One's that have overlong camera shots of the stars sitting and staring pensively into space, or one's where they focus unbearably long on kitty kats eating spaghetti. This motion sickness picture is a story of a boy and a boy and they live and love and swim and get stuck in grottos and one of them has a depressed mother and another has no mother and they talk and walk and swim and have sex and get drunk and then break up and someone goes to the hospital for eight days and then gets out and there is a lot of fast forward and rewind and there are long pensive shots of one of them looking into space or just sitting and doing nothing. I think it's some sort of gimmicky film making technique or maybe it's that the film is so bad they have to fill it up with long, wasted shots because otherwise if they had to rely on plot or story the film would be about 14 minutes. Don't get me wrong, this is about the 30th gay film I""ve watched in the past 6 months and some of them (most of them) have been very formulmatic, predictable and boring but this is one is really a terrible waste of time. The best one so far was ""Beautiful Thing"". So, I watched this and after the very first opening shot which lingered and lingered I thought ""Oh, no, its going to be creative sinny mah"" But I gave it a chance and watched it and then when it ended I tossed the DVD in the trash. Sorry I didn't like it and if you did, sorry if I offend.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"What happens when an army of wetbacks, towelheads, and Godless Eastern European commies gather their forces south of the border? Gary Busey kicks their butts, of course. Another laughable example of Reagan-era cultural fallout, Bulletproof wastes a decent supporting cast headed by L Q Jones and Thalmus Rasulala.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"Having been forced by my children to watch this at least 10 times for each of the last 2 Christmases, I feel adequately qualified to pass judgment on this version of Dr. Seuss' classic tale, and well... it's not very good. First off, following a classic act like Chuck Jones' animated TV special is going to be difficult for anyone, but this interpretation is so heavy-handed and padded as to be positively numbing. I will concede that there are a handful of inspired gags, but overall the film comes off as a calculated cash grab, at the same time as it is supposedly decrying the commercialisation of Christmas. Jim Carrey is typically over the top here, but that is completely at odds with the character of the Grinch. As characterised by Boris Karloff, he was a slow burn; methodical and sly. There is no method to Carrey's madness, and that is only the most obvious error made. Talented actors like Jeffrey Tambor and Christine Baranski are utterly wasted here. Why, Universal, why? I mean , I understand that Tony Hopkins will take just about any role offered (much like his countryman Michael Caine), but this one needs to be filed under ""Films that should never have been made."" This does not bode well for the Cat in the Hat, an even thinner tome that Universal is prepping for this Christmas. I get the feeling that I will be making the same recommendation for that one as I am with this one: skip it, and either read the book or watch the TV special. This is 2 hours you can never, ever get back.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"Not only was this the most expensive Canadian film ever shot in BC, but easily the worst, never seeing the light of day. The director is not even Canadian, but British, and boy does it show. We are all made out to be a bunch of over-sexed dope fiends and morons. The spirit of what it means to be Canadian is absent, and this is supposed to be the reason we fund this bunk. Of course the British character is normal. The rest are a crop of sitcom stereotype - can you say ""Norm!!""? The cinematography ranges from pretty postcard images to murky indoor silhouettes. The actors always seem to be fidgetting. Are they as bored as the viewer, or is this the directors idea of cinema? Avoid this mess and check out some of Bruce Mcdonalds films. A true Canadian boy with something original to say cinematically. You won't be compelled to walk out on HIS films after 10 minutes.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"This is one of the worst movies I've ever seen. I saw it at the premiere at SXSW and was extremely disappointed. The director knew little about John Lennon and even said as much at the premiere. This is a drama, but people were laughing throughout at how cheesy the film was. That's never a good sign. The only saving graces were Dominic Monaghan and Jason Leonard as Livien's roommates/bandmates. They were funny while the rest of the movie took itself waaay too seriously. The cheesy dropping of Beatles lyrics was just absurd. The soundtrack was excellent, however, and was probably the best part of the movie. Unless you're one of those crazy, rabid Dominic Monaghan fans, don't bother with this one.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"Thomas Clay has been mixing with the wrong types. That's the trouble with young people these days, they have no respect.<br /><br />Seriously this film should be avoided at all costs. The action in the main body of the film is slow and rather stodgy and ambles to the drug crazed ending as if, like it's director, it has no where better to go. We are introduced to the main title character who is a bit of an outsider, we see him at school and at home not quite fitting in, feeling awkward in himself as so many adolescents do. Robert falls in with bad lads and starts missing school and taking drugs and before you know it he is a psycho rapist.<br /><br />The film is really about Clay's total failure to understand the links between violence imagery and violent acts. Clay seems to think a generation of crazed youth are made evil by scenes of war on our TVs. yet he has filmed the most disgusting piece of SIMULATED violence. Is this guy for real?<br /><br />If Clay has not seen YouTube perhaps he is naive and unaware of will be done with the brutal climax scene from his film? All anyone will want to see is the most hideous scene from the end of the film and I am sure that will be what sticks with people. <br /><br />The rest of the film is pointless for in committing such an act of violence to film Clay not only damns young people who are actively engaged in preventing war, he also damns himself as perpetrator of extreme, tasteless violence for no better reason than his own personal celebrity status.<br /><br />Shame on all involved.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"This apology for a movie is about absolutely nothing! Rachel Griffiths must have needed the money. The film must have been made on a very low budget, because the lighting was non existent. I made a vow if I ever see Pete Postlesumthingor other I'll commit suicide. I'd be happy to know if there was 1) a plot or 2)a script. My biggest regret is I wasted my time watching this rubbish.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"Can you say ""All shock, no plot?"" There were so many unexplored directions in this movie. There was no history about the room other than the deaths. *WHY* was it evil? What made it that way? Why an ""hour"" countdown? Then, there were the unexplored things hinted at; for example we *saw* a camera in the air vent, which he mentioned. But when he climbed up said vent, there was no camera.<br /><br />How about the fact that all the ghosts looked ""Digital"", and things ""winked out"" before hitting the ground making a static noise? Hmmm... when you put all of *those* things together, it makes room 1408 look like a high-tech spook house. Except that there was no follow up on that.<br /><br />Oh... by the way... electronics don't work in 1408. Well, except for the TV... the cell phone has no signal, but Wireless Internet works fine. How many incontinuities can you possibly add? I'm sorry, but this film was nothing but ""shock after shock"". It's all been done before. Reflections in the mirror. Things just out of site. Changing paintings. Bleeding walls. The ""Oh, it was all just a dream... no it wasn't."" And, if the room was ""evil"", why make our main character come to terms with his daughter's death, if it was going to keep him trapped there forever anyway? It just didn't make sense.<br /><br />Additionally, there was no background information about ""The first book"" that he wrote. Just some vague information about the ""dad was a jerk"" and so forth. Speaking of dads, what was with the bit about his father? ""You'll be in my place"".<br /><br />Overall, a truly HORRIBLE movie. It was 100% adrenalin shock factor, without any new or innovative effects, and certainly no back story, character development, etc.<br /><br />My overall impression is that the entire movie was made on the ""Cheap""; pretty much using one set and a couple of location shots, and was nothing but an effects film of recycled, cheesy, ""seen-that-before"" effects.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"Watched this with my girlfriend after stumbling over it while zaping channels.<br /><br />I guess we both hoped for some kind of happy family cute Christmas movie, but were extremely disappointed.<br /><br />the actor playing the soldier, seems to have 0 emotion whatsoever, his face looks the same, whether he's chopping down Christmas tree's, seeing the girl he loves being kissed by her boyfriend, or when he's happily surprised by the girl he loves, he's an awful actor, and at no pont did any of us do nothing but laugh at him.<br /><br />Then there's the cute blond girl, blessed with the ability to count dot's and cheat on her boyfriend, what a catch! and her ambition in life is to live with her parents and count more dots.<br /><br />So it's basically a story about a guy without any emotion or feelings who falls for a guy who count dots and cheats on her boyfriend, it's as predictable as it get's, and really a waste of time, you gain nothing by watching this, other than some weird laughs, because it's all so corny.<br /><br />I love it when her dad says that he only eats french fries and not french wine, and they all laugh, that's the hillbilly attitude this movie is about, furthermore, if my girlfriends dad were bossing me around like, i'd tell him a thing or to, but not our army veteran, no sir, he let's everyone boss him around.<br /><br />The movie is what First Blood would have been, if John Rambo were burn like the biggest wimp in the world.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"I mean really. This is not going to help the Australian film industry to make this kind of film with no values of any kind. Okay, if you're a stoner and have nothing better to do, then maybe. I think film-makers from here should try to show the rest of the world what great talented people we have, and this is not the vehicle for it. Come on now, this film is just tacky.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"First off... I never considered myself an Uwe Boll Hater since I think I never even saw one of his movies but after seeing this cheap excuse for a movie named ""Seed"" (which is the name of the serial killer this movie is about) I am close to joining the hate club. This movie makes absolutely no sense at all... the plot is a joke and although Boll clearly tries to get attention by shocking people 90% of this movie is just plain boredom. You can sum up this movie like this: <br /><br />1. Hooded killer watches clips of animals getting tortured on TV. This is real life footage from pelt farms and the movie opens with the ridiculous reason of ""making a statement about humanity"" and giving a Peta address. Since this movie has no message at all and is the worst piece of torture porn-exploitation you already have a reason to hate the movie from the beginning onward.<br /><br />2. Death by electrocution with a pretext that gives away what happens later in this movie printed on screen so every retard gets it.<br /><br />3. Cops watch videos of animals, babies and women starved to death and decomposing in Seeds basement, having stupid nightmares and crying into their whiskey because Seed is such an evil bad mofo. Although the acting is OK the movie takes a dive every time it tries to incorporate any emotions... <br /><br />4. Cops bust Seed in his house, act stupid and get slashed in the dark. This sequence reminds me of a video game, you barely see anything except flashlights. Seed is a super killer that is everywhere at once and all cops act stupid enough to be killed... except for one who busts him.<br /><br />5. Seed gets the chair and we see his electrocution as lengthy as everything else in this ""movie""... he won't die and we are reminded of the opening statement that he must be set free if he survives 3 electric jolts. Guess what... they just bury him alive to solve the problem.<br /><br />6. Seed comes out of his grave, kills everyone off in another slashing part and then seeks the main cop to take revenge on.<br /><br />7. A woman gets her head bashed in with a hammer in an endless sequence from one point of view just for the fun and shock value of it. <br /><br />8. Seed captures the cops family, lures him to his house, threatens to kill his wife and daughter. After killing his wife with a nail gun the cop shoots himself in the head considering thats whats Seed wants (its hard to get into that guys head since he not just wears his mask even in prison but also never utters a word ... the movie has barely any dialog anyway so don't mind).<br /><br />9. Boll goes for a nihilistic shocker end where Seed locks the daughter in with her dead dad to rot like the persons we saw on video on sequence 3.<br /><br />This is it... no message, no plot, no reason, no face behind the mask,",negative,imdb_huggingface,2026-03-26T22:36:41.908710
