text,label,source,collected_at
"Over the years I've seen a bunch of these straight to video Segal movies, and every one holds the same amount of entertainment; unfortanetley, the entertainment level is at a low. Sure, the action sequences were amusing, but that was pretty much it. Seagal was really in his prime when he did movies like; Under Siege, Under Siege 2, and Executive Decision(at least on the action standpoint), but during the past ten years, these types of movies that star Segal really do not meet his past qualifications.<br /><br />On the more positive side, the movie did make good use of time, like some of the action sequences and use of wit. Just when the movie seemed to just drag on, a pretty cool action scene brought it up out of the gutter. I honestly believe that more of Segal's movies would do better if he wasn't the only one that fans recognize in the movie. Supporting actors and actresses are a very important thing, and if his current movies had this known supporting actors and actresses, maybe the movie will get more popular results.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"This is a film of immense appeal to a relatively well-defined group (of which I am not a part). I went to a preview of this movie not knowing what to expect - I ultimately found it disappointing. The history of a dreadfully dysfunctional (oftentimes downright ""twisted"") Hungarian Jewish family is not my cup of tea. An epic saga like this should really provide its viewers with something more in the end. Ultimately, pictures such as this are about the human condition - this picture cast almost no new light on any of its more meaningful facets.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
The Glittering Court (The Glittering Court #1),negative,books_toscrape,2026-03-26T22:36:41.927378
The Power of Now: A Guide to Spiritual Enlightenment,negative,books_toscrape,2026-03-26T22:36:41.927378
"This would've been a *great* silent film. The acting really is good, at least in a Look Ma, I'm Doing Really Big Acting! sort of way.<br /><br />Everything is HUGE. Every line is PROFOUND! Every scene is SHATTERED BY HUMAN TRAGEDY!<br /><br />Mostly, I felt like gagging. Yet, like any train wreck, I couldn't tear my eyes away. This dialogue might've worked on the stage, although I doubt it. On the screen, it was cluttered, haphazard, hackneyed and pretty much every other stereotypical negative adjective you can come up with to describe a really bad dramatic work.<br /><br />If you enjoy your melodrama in huge, heaping doses, you *might* enjoy the movie. Be prepared to wait, however. For all that melodrama, this thing sure plods along at its own pace.<br /><br />This script must've sounded a lot different when the actors involved were reading it to themselves. It simply doesn't work once they get around to delivering it in front of the camera.<br /><br />IMDB does us a great disservice, at times, when it uses its goofy computer-controlled ""weighted score"". Curse of the Starving Class deserves less than a 1.<br /><br />Character-driven fiction is great, but when you develop your characters by simply pushing them through hoops with no plausible explanation for their maturation or evolution, it isn't character development! Your characters must have a motivation. Being drunk for a while and waking up in a field is *not* character development. That's a plot contrivance.<br /><br />Stay away from this movie. Or at the very least, watch it muted. Perhaps you'll get some amusement from all the arm-waving the characters do.<br /><br />Oh, and word to the wise -- to prove that this is truly an artsy film, you see James Woods in all his dangly male ""look-at-me, I'm-the-figurative-and-literal-representation-of-the-naked-vulnerability-of- man"" glory.<br /><br />Don't say you weren't warned.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"One of the most boring slashers ever.. If you can even call it that. I wouldn't watch this if it even ended up being some kind of porno movie, which it completely resembles. The fact that you're watching a small group of middle-aged people in the woods is really unbearable. They made these kinds of movies for teens, so who were they really aiming for when they made this sleep-fest? My favorite part of this movie is the cover art and it's the only reason I chose to seek out this movie, which happened to be part of a Suspense Classics 50 Movie Pack.. and after seeing the other movies in this 50 pack, you'll realize that it belongs nowhere else. So if you're in the mood for a decent slasher in the woods, I recommend Just Before Dawn and The Final Terror.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"Ugly shot, poorly scripted and amateurishly paced sequel to Joe Dante's 1981 classic. ""The Howling"" is one of the two or three ONLY good werewolf-films ever made and yet it got 'rewarded' by a series of obnoxious and unendurable sequels like this one. If it's any consolation, ""Stirba"" is a sequel in name only and there's absolutely no connection with the characters or events that were introduced in Dante's film. The plot here revolves on a bloodthirsty cult of Transsylvanian werewolves  primarily female ones  led by Stirba. Stirba is played by Sybil Danning who transforms from a curvy old lady into a blond super-babe (with impressive bosom) in the blink of an eye and becomes all hairy when sexually aroused. Her arch-enemy is played by a seemly fatigue Christopher Lee. His character  Stefan Crosscoe  is an occult investigator who travels to Stirba's kingdom, accompanied by an American couple who lost their friend to the werewolf cult. In case you're exclusively looking for filthy gore and gratuitous nudity...this is your film. Even the smallest killing is shown in great detail and we're even treated to exploding eyeballs and the vile image of a dwarf who gets pierced on a pointy fence. However, if you want a little substance or depth, you'll be sorely disappointed. The dialogues are embarrassing and there's absolutely no tension to detect anywhere. The scriptwriters constantly seem to confuse werewolves with vampires (the Transsylvanian setting, garlic, wooden stakes...) and Danning's gorgeous balcony is shamelessly exploited as the film's only gimmick. During the end-credits, a shot in which she rips off her top, is re-edited repeatedly (according to my fellow reviewer Dr. Gore, no less than seventeen times!) which is pretty pathetic and pointless. The music is okay and some of the scenery is rather beautiful. I'm talking about the fierce-looking statues during the opening credits and the dark dungeons of Stirba's castle. The directing by Philippe Mora is a giant mess and  as far as I'm concerned  his only worthwhile film remains ""The Beast Within"", released three years earlier.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
Babbitt,negative,openlibrary_api,2026-03-26T22:38:28.794132
"This is a movie that is bad in every imaginable way. Sure we like to know what happened 12 years from the last movie, and it works on some level. But the new characters are just not interesting. Baby Melody is hideously horrible! Alas, while the logic that humans can't stay underwater forever is maintained, other basic physical logic are ignored. It's chilly if you don't have cold weather garments if you're in the Arctic. I don't know why most comments here Return of Jafar rates worse, I thought this one is more horrible.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"Hearing such praise about this play, I decided to watch it when I stumbled across it on cable. I don't see how this ""elivates"" women and their ""struggles"" by focusing on the topic at hand. I guess if you have an interest in stories about women's private parts and how it affects their lives, then this is for you. Otherwise, it's rather dull and boring. If anything, I found it a bit degrading.<br /><br />I inquired with a female friend who also watched this and she thought it was horrible as well. So, it's not just a guy ""not getting it"".",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"The opening sequence is supposed to show the Legion arriving in Paris on 13 Nov 1918. The troops pile off the train -- wearing the uniform in which the French Army, including the Legion, marched off to war in 1914! This a sure sign that the war flick you are about to see will be a turkey. (The French Army realized by 1915 that going to war in red trousers and dark blue overcoats was not working. Metropolitan French troops were put into ""horizon blue"" and Colonial troops were put into khaki.) The Claude Van-Damme (sp?) remake at least got the uniforms more or less right. Really is too bad when directors make these sorts of mistakes when they then go to all the effort to get other things right.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"I caught this movie at a small screening held by members of my college's gaming club. We were forewarned that this would be the ""reefer madness"" of gaming, and this movie more than delivered.<br /><br />Tom Hanks plays Robbie, a young man re-starting his college career after ""resting"" for a semester. What we, the viewer, find out as the movie progresses, is that Robbie was hopelessly addicted to a role-playing game called ""Mazes and Monsters,"" a game that he gets re-acquainted with after a gaming group recruit him for a campaign.<br /><br />This movie is laughable on many, many levels. One scene features the group ""gaming by candlelight,"" which is probably the best way I can describe it. While I'm sure that this was meant to be ""cultish"" in some way, as most gamers know, it's horribly inaccurate. Most role-play sessions are done in well-lit rooms, usually over some chee-tohs and a can of soda.<br /><br />The acting, while not Oscar-caliber, isn't gut-wrenchingly awful either. This is one of Tom Hanks's first roles, and Bosom Buddies and Bachelor Party were still a year or two over the horizon. The supporting cast, while not very memorable, still hand forth decent performances.<br /><br />Mainly the badness lies in the fact that it was a made-for-TV movie that shows the ""dangers of gaming"" Worth a view if you and your friends are planning a bad movie night.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"I have never read the book""A wrinkle in time"". To be perfectly honesty, after seeing the movie, do I really want to? Well, I shouldn't be reviewing this movie i'll start off with that. Next i'll say that the TV movie is pretty forgettable. Do you know why I say that? Because I forgot what happens in it. I told you it was forgettable. To be perfectly honest, no TV movie will ever be better than ""Merlin"".<br /><br />How do I describe a TV movie? I have never written a review for one before. Well, i'll just say that they usually have some celebrities. A wrinkle in time includes only one. Alfre Woodard(Or Woodward, I am not sure), the Oscar winner. <br /><br />The film has cheesy special effects, a mildly interesting plot, scenes that make you go ""WTF"". The movie is incredibly bad and it makes you go""WTF"". What did I expect? It's a TV movie. They usually aren't good. As is this one. A wrinkle in time is a waste of time and a big time waster. To top it off, you'll most likely forget about it the second it's over. Well, maybe not the second it's over. But within a few minutes.<br /><br />A wrinkle in time:*/****",negative,imdb_huggingface,2026-03-26T22:36:41.908710
orange: The Complete Collection 1 (orange: The Complete Collection #1),negative,books_toscrape,2026-03-26T22:36:41.927378
"This movie is pretty awful but I have some interesting information about it:<br /><br />It was filmed in 1976 at Northern Arizona University in Flagstaff, AZ, as well as at Oak Creek Canyon near Sedona, AZ. A good bulk of the extras in the film are then-drama students from NAU. I was a freshman there that year, minoring in theatre, but for some reason I didn't get involved with the production. I did however know several people who did and can supply this rather odd fact:<br /><br />There is a scene in this movie where two of the principals, as part of their hazing ritual, have to run naked into the woods. They are seen from behind in the movie, doing just that. The thing is, those aren't the actors at all but two guys I knew from the theatre department. The identity of these ""stunt posteriors"" will remain anonymous, at least to this website, unless they decide to, um, ""reveal"" themselves!",negative,imdb_huggingface,2026-03-26T22:36:41.908710
13 Hours: The Inside Account of What Really Happened In Benghazi,negative,books_toscrape,2026-03-26T22:36:41.927378
My Name Is Lucy Barton,negative,books_toscrape,2026-03-26T22:36:41.927378
"They made me watch this in school and it was terrible. The movie is outdated. The episodes become confusing because fact is combined with fiction to make the story more interesting.The teachers talked about it as a treat but really it was a painfully boring experience.I have read that very few people who appear in this are actors, but most of them them do what they do in the movie in real life.This accounts for cheesy acting very often. Also, very often the story becomes mildly outrageous and far-fetched. I don't like the way some of the lines were written and wish they had more meaning to them. Though, it was written to be educational, funny, suspenseful, and hip, It ended up being boring, dry, far-fetched, and old. I hope no one takes time to watch this movie because you would be just fine not seeing it.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
The Dinner Party,negative,books_toscrape,2026-03-26T22:36:41.927378
"Here's an indie film I really wanted to like, but ultimately could not. The lack of script (boldly proclaimed in the main titles) really shows through and kills the picture. The story is a nonsensical mess that isn't worth trying to figure out. I quickly became bored within 10 minutes, then suffered through the remainder of the first 40 minutes--hoping for the best--before hitting the chapter stops to (mercifully) get to the end... even that wasn't worth the extra effort. OZARK SAVAGE clearly tries too hard to be clever, lifting its best sequences from EVIL DEAD 2 and THE MATRIX. As a result, there's very little in OZARK SAVAGE that hasn't been done before, and better. This film would have been much more fun as a 10-20 minute short, but as a feature, it just feels padded and forced. Of course, there's no money in shorts, so I completely understand the financial reasons that I assume motivated it being stretched out to 75+ minutes. Director Matt Steinauer shows great promise, and I wish him luck.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"Love, Lies and Spies",negative,books_toscrape,2026-03-26T22:36:41.927378
"This movie was promising: my favorite actor in a historical drama during the Independence war. It had memories from ""Dances With Wolves"" for the big prairies, Indians, military fights & from ""Barry Lyndon"" for the British & candles lights atmospheres...<br /><br />Unfortunately, the script is awful: the continuity of the story is lacking (cuts with ""5 months later""; ""3 years later"") & the romance is so ridiculous that it's hard to believe in it: America is a big country but the characters kept bumping at each other; Above all, wait for the ending & you understand how to kill a story (imagine the same in ""Titanic"").<br /><br />Sometimes, a bad script is saved by a brilliant filmmaker. Unfortunately bis, Hudson is a poor one. He has already committed ""Greystoke"" and i find again the same flaws: no dynamic in scenes, in editing, in scoring: it is long, dull, flat....<br /><br />I knew that this movie was a disaster for Pacino's career: now i understand. Finally, this last movie for 2006 is in the vein of this year for me: A painful one...",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"this movie was definitely the worst movie i've seen in my entire life, and i've seen some pretty bad movies. i didn't like the way this movie was filmed. all of the actors are unknown, and it looks as though a bunch of friends got together and decided to film their own movie. but it's absolutely horrible. i've never seen a worse movie. the story is so fake, and i just found that it took a really long time to get to the end of the movie. there was no plot, it looked as though it wasn't planned out before they started filming. the story is too weird. i didn't like how slow it took to get to the point of the movie. there was no point in even filming this movie. if you're considering watching this movie, don't. you're just wasting your time.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"Although there were some amusing moments, I thought the movie was pretty lame. The longer it ran, the worse it got. Once the action entered Monument Valley, I found myself watching the magnificent outcroppings more than the increasingly silly and unconvincing interaction of the characters.<br /><br />The character of the daughter was particularly incoherent. First she's in on the deal, then discovers the truth and she bails. Then she's back again, then deserts them again. Then she's back again. There's no apparent motivation for any of her decisions. There were interesting characters, some interesting scenes, and many missed possibilities. I would have to say the pictures was much less than the sum of its parts. Apparently the people who liked Repo Man were inclined to like this one. Searchers 2.0 is no match for The Searchers.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"Things I learned from ""The List"".<br /><br />A decent cinematographer, a hot girl who can act and Malcom McDowell couldn't stop this movie from sucking.<br /><br />Blockbuster won't give you your money back.<br /><br />Even when he reads the script and says ""Ugh! Really?!"", Malcom McDowell still tries.<br /><br />Chuck Carrington desperately needs acting classes.<br /><br />Hire a writer.<br /><br />Jesus hates me too and punished me by making me pay $ 5.50 to see this movie.<br /><br />When making a movie, you don't need an ending. Just leave everything unexplained, unresolved an uninteresting enough so that the audience falls asleep BEFORE the ending. Genius.<br /><br />Any random landlord can cure death just by drawing a cross on a window. So make friends.<br /><br />Your maid can sing you back to life.<br /><br />Chuck Carrington still needs acting classes.<br /><br />Your roommate will hate you and make fun of you if you bring home this movie.<br /><br />Apologies will not be accepted.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"""A stage company cast finds themselves terrified when a bizarre killer known as 'The Fiend' targets them for death. A pair of reporters and their clumsy photographer set out to work the story of 'The Fiend' and find themselves targets as well. Just as you think our trio of heroes has the case solved, you're thrown another twist that has you wondering who the killer really is,"" according to the DVD sleeve's synopsis.<br /><br />Taking ""The Hunchback of Notre Dame"" to Hollywood, producer Sam Katzman's lack of studio settings probably helps ""A Face in the Fog"" look interesting, especially toward the end (1930s traffic). The direction could be improved upon; for example, the camera angle on the fight scene is not helpful. The budget appears slight. Under the circumstances, most of the silent/talkie crossover cast perform it amiably.<br /><br />**** A Face in the Fog (2/1/36) Robert F. Hill ~ Lloyd Hughes, June Collyer, Al St. John",negative,imdb_huggingface,2026-03-26T22:36:41.908710
A Man Called Ove,negative,books_toscrape,2026-03-26T22:36:41.927378
"Can I give this a minus rating? No? Well, let me say that this is the most atrocious film I have ever tried to watch. It was Painful. Boringus Maximus. The plot(?) is well hidden in several sub-levels of nebulosity. I rented this film with a friend and, after about thirty minutes of hoping it would get better, we decided to ""fast forward"" a little to see if things would get any better. It never gets better. This film about some dude getting kidnapped by these two girls, sounds interesting, but, in reality, it is just a bore. Nothing even remotely interesting ever happens. If you ever get the chance to watch this, do yourself a favor, try ""PLAN NINE FROM OUTER SPACE"" instead.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"Back in 1985 I caught this thing (I can't even call it a movie) on cable. I was in college and I was with a high school friend whose hormones were raging out of control. I figured out early on that this was hopeless. Stupid script (a bunch of old guys hiring some young guys to show them how to score with women), bad acting (with one exception) and pathetic jokes. The plentiful female nudity here kept my friend happy for a while--but even he was bored after 30 minutes in. Remember--this was a HIGH SCHOOL BOY! This was back before nudity was so easy to get to by the Internet and such. We kept watching hoping for something interesting or funny but that never happened. The funniest thing about this was the original ad campaign in which the studio admitted this film was crap! (One poster had a fictional review that said, ""This is the best movie I've seen this afternoon!""). Only Grant Cramer in the lead showed any talent and has actually gone on to a career in the business. No-budget and boring t&a. Skip it.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"TV does influence society...just look at the surge in popularity of cappucino shops after this shallow little piece of work debuted. Besides, real people who look as good as these people do don't have any problems.<br /><br />Besides, does anyone really believe that these people can afford to live in a nice Manhattan loft considering what they do for a living? NBC just loves to insult the viewer's intelligence, even if they're just around Gump's level. I know a person who makes $100,000 a year as a web designer and lives in a tiny one-bedroom apartment in Manhattan that costs $2200 a month in rent. <br /><br />I'd like to see a show called Phriends, where it's six ugly nobodies in dead-end jobs, living in a crummy neighborhood where sirens constantly wail and someone gets mugged every week...and then the landlord jacks up the rent. Now THAT I would watch.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"In a Dark, Dark Wood",negative,books_toscrape,2026-03-26T22:36:41.927378
"I was going to say this was the worst gay-themed film I've ever seen, but I can honestly say this is the worst film if any genre I've ever seen.<br /><br />You know you're in trouble when a movie starts with a ""personal note"" from the Director, asking for the audience's ""understanding"" for the ""many challenges"" facing a first-time Director. The audio track is so bad in many scenes it's almost impossible to follow the dialogue, and this from a DVD version. Bad lighting, bad sets, bad photography, poor script, generally bad acting all add up to make this ""film"" unwatchable. I did make it through to the bad ending after several attempts, and immediately gave away the DVD I foolishly purchased. I'm sure there are many challenges facing a first-time Director. But, don't try to palm off this lame attempt as a finished product. I see from IMDb details that this was not only the first Directing attempt of Richard Natale, but also the only. That's the one positive thing I can say about this alleged ""movie"".",negative,imdb_huggingface,2026-03-26T22:36:41.908710
Tipping the Velvet,negative,books_toscrape,2026-03-26T22:36:41.927378
"When will the hurting stop? I never want to see another version of a Christmas Carol again. They keep on making movies with the same story, falling over each other in trying to make the movie better then the rest, but sadly fail to do so, as this is not a good story. Moralistic, old-fashioned, conservative happy-thinking. As if people learn. The numerous different versions of this film prove that we don´t.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"In modern day Eastern Europe life is hard and for young women prostitution is one of the only career options and one taken, reluctantly, by Melania. She attracts the attentions of an American, Seymour, who becomes obsessed with her, paying more and more money for time with her until he eventually wants to buy her outright. She has two pimps with differring emotional attachments to her and she is generally passed around like some piece of baggage with no feelings of her own. However, we are in ""modern art-house cinema"" territory, so conventions like narrative structure, lighting the subject so it can be seen, camera techniques that add to rather than distract from the action and a vaguely consistent plot can all be abandoned. Much of the time I had no idea what was supposed to be happening and very rarely did I care. People began leaving the screening almost before the last latecomers had arrived and I don't think I've ever seen so many people walk out.<br /><br />Images are important to the director - characters slowly emerge from or disappear into a dark screen, we get long lingering shots of nothing in particular and one sex scene takes place in infra-red. In fact for such an unconventional film the sex scenes were remarkably ordinary; missionary positions between naked people in bed abounded and there were no drugs or related weirdness. But perhaps these days being ordinary is unconventional.<br /><br />On the whole, almost entirely without merit.<br /><br />",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"While being a great James Arness western, this film has gone down as the worst Alamo film ever made. The story was terrible, inaccuracy all through it, and just downright untruths to boot! Continuity was cast to the four winds. Anybody catch the cannon sequence? The Mexicans were dumb enough to fire cannons that obviously had mud and ramrods still sticking out of the tubes. Come on! Then there is Brian Keith's ridiculous hat! Costumer must of been away or something. Or just out of their mind!",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"You've heard it said to live every moment as if it's your last? Whether it's your last day or not, I beg you not to waste any part of it watching this! Nichole Hiltz provides some nice moments of eye candy (that alas, stays wrapped) and David DeLuise shows why he should stick to the small screen or dog food commercials. A shallow, unrealistic plot with dreadful dialogue means there is no ""Art"" in the ""Art of Revenge"".<br /><br />",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"I was looking forward to seeing Amanda Peet in another good role after recently renting ""The Whole Nine Yards""--easily worth the rental, by the way--but this wasn't it.<br /><br />I remembered that the trailer for ""Whipped"" was somewhat funny and the plot about three oversexed New Yorker twenty somethings all falling for and getting manipulated by the charming Ms. Peet was worth a shot. So, I convinced two friends one afternoon to come see this movie with me. This review is my penance.<br /><br />In the first act we have the three lead studs, recounting their conquests in a diner. What should have been funny, or at least telling, comes out rather pathetic. Was there any redeeming quality about the three men and their encounters that we were supposed to get out of this?<br /><br />[And while I don't mind movies that are cheerfully vulgar, I kept wondering why no one in the diner turned around when the studs talk loudly about sexual and scatalogical details. They do this every week at the same diner? You would think someone would complain. Oh, wait, I forgot: two other diners do notice in one scene. But this is just a setup for a punchline. Everyone else in the diner is deaf.]<br /><br />The second act has the three studs all falling for Mia and then developing brain rot, failing to ask each other or her about what's really happening between the four of them. And I kept asking myself, as the studs keep acting like they have been, what redeeming qualities does she see in them to stick with them longer than one date? Does she start out with brain rot? I kept hoping for Eric's character, the married buddy, to become something more than simply the annoying punching bag in this act. His role is clearly to dispense advice on being married. But why do they even bother to talk to him when they won't talk to each other? And his advice? Sheeesh!<br /><br />The third act resolves what plot there is but by this time I was looking at my watch. My friends told me they were still waiting for something genuinely funny to happen and I had to agree. The Scene That Explains All was adequate and managed to explain all of the questions and mysterious dialogue bits throughout the movie but we were just checking them off a list. (""Oh, okay, that's why Brad had that happen and Jonathan says this and..."")<br /><br />What laughs we made were from the stupidity of the plot than at anything amusing. Even the outtakes during the credits weren't very funny. Ultimately I was left with nothing except a desire to warn people away from this movie.<br /><br />Rating: 3",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"The prerequisite for making such a film is a complete ignorance of Nietzche's work and personality, psychoanalytical techniques and Vienna's history. Take a well-know genius you have not read, describe him as demented, include crazy physicians to cure him, a couple of somewhat good looking women, have his role played by an actor with an enormous mustache, have every character speak with the strongest accent, show ridiculous dreams, include another prestigious figure who has nothing to do with the first one (Freud), mention a few words used in the genius' works, overdo everything you can, particularly music, and you are done. Audience, please stay away.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"There is no artistic value in this movie to deserve any award. Well, it does not deserve an audience as well. Ironically, one of the awards is for cinematography but frankly, the camera movements are disconcerting to say the least. Every frame, you feel you are getting the ""full picture"", its like someone is ""cropping your view"" from the edges. The story is pathetic. Well, I will be honest, I could not bear to watch the entire movie. The part that sucked the most was when I saw the soldiers partying in their barracks and one of the soldiers coaxed to drink liquor. These and many other similar scenes reminded me so much of Steven Seagal.<br /><br />Take my advice, stay away from this piece of crap.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"in fact,it's basically the same movie.and they couldn't even get the time line of events correct.maybe that was intentional due to laziness or not caring.either way,this thing is a real woofer.it doesn't even deserved to be called a movie.i viewed this as a so called second feature on the disc containing the original The Boogeyman.i thought my head would explode,and i urge you to run as far in the opposite direction of this thing,if you should be cursed with the misfortune of combing across it's path.it should come with a warning label like:Warning-may cause your i.q to drop several points if you are within it's vicinity.for me,there's no doubt this thing is a 0/10",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"Sometimes a premise starts out good, but because of the demands of having to go overboard to meet the demands of an audience suffering from attention-deficit disorder, it devolves into an incongruous mess. And for three well-respected actors who have made better work before and after, this is a mortal shame.<br /><br />So let's see. Premise: a loving couple who lives in a beautiful home is threatened by a bad cop. Interesting to say the least. Make the encroaching cop a little disturbing, why not. It was well done in THE HAND WHO ROCKS THE CRADLE and SINGLE WHITE FEMALE, and it's a proved ticket to a successful thriller.<br /><br />Now herein lies the dilemma. Create a disturbing story that actually bothers to bring some true menace into its main characters while never going so far as to look ridiculous, or throw any semblance to reality, amp up the shock factor, and make this cop so extreme -- an ultra bad variation of every other super-villain that's hit cinemas since the silent age.<br /><br />The producers, and directors, chose the latter. Thus is the resulting film -- badly made, with actors trying their darnedest to make heads or tails in roles that they've essayed before, and nothing much amounting to even less.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
The Loney,negative,books_toscrape,2026-03-26T22:36:41.927378
"After Harry Reems' teenage girlfriend is raped by Zebbedy Colt (The Night-Walker), Reems becomes despondent and consoles himself by having sex with some lesbians. Meanwhile, Colt, who carries a cane and dresses like a magician, rapes some more women. Eventually, Reems decides to track him down and end his crime spree. Despite being shot on film and marginally nasty, it looks like any other 70's porno and is ineptly executed. The rape/abuse scenes are surprisingly restrained and the attempt to cash in on ""Death Wish"" is laughable. R. Bolla (""Cannibal Holocaust"") plays a cop. Colt, who is usually over-the-top, wigs out in a couple of scenes, but he's too well behaved for my money. This roughie could have been much rougher.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"The first (and only) time I saw ""Shades"" was during a Sneakpreview. It hadn't even been in premiere. I remember there was someone of the directors staff there, don't even remember who. It was a Belgian movie, we never heard of it, so we were quite neutral, not knowing what to expect. Mickey Rourke is a brilliant actor and he's stands miles ahead all the rest. He plays an actor who's star has long stopped rising. He's helping to realise a movie in Belgium entitled ""Shades"".<br /><br />As soon as the movie started, we noticed how much swearing there is. Nothing against the occasional swear word. However this was way beyond annoying. Whenever Rourke uses the F*** word to express something, it comes naturally. However, when someone from the cast, a non-English speaker uses the F**** or S*** word, it becomes arrogant and aggressive.<br /><br />We quickly lost count of how many times they used the F and S words. Everybody was just glad to be out of the theatre. And we had to give a vote, but it was hard for us because it was only from 0 to 10, and we were looking for the -10.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"This is by far the worst movie I have ever seen!!!! <br /><br />I can honestly say I have never seen a movie worse than this one!!!<br /><br />AND I MEAN NEVER!!!!<br /><br />I'm a BIG fan of ""B"" horror movies. As you may imagine.... I've been exposed to some of worst that the movie industry has to offer.<br /><br />I was lured to this movie by it's title. I mean c'mon... what true fan of horror wouldn't be intrigued by a title like ""Vampires vs. Zombies""??? Images of the ""undead"" battling each other to the ""undeath"" danced in my head. I thought to myself... ""this I've got to see""!!!!<br /><br />Well.... sorry to say.... ""this I wish I hadn't seen""!!!!!<br /><br />This movies title is very misleading to say the least. There was no vampires fighting zombies. In fact, there is no plot!!!! If you were to ask me what this movie is all about I could honestly tell you I have no idea!!!<br /><br />There was no plot!!!! <br /><br />There was no story!!!! <br /><br />This movie absolutely makes no sense at all!!!!<br /><br />At the end of this debacle... I found myself feeling sorry for the poor souls who had invested their money into this project for they surely have no business sense!!!",negative,imdb_huggingface,2026-03-26T22:36:41.908710
The Long Haul (Diary of a Wimpy Kid #9),negative,books_toscrape,2026-03-26T22:36:41.927378
"A dreary, hopelessly predictable film set in a most unpleasant setting (lower Coachella Valley). Acting is as amateurish as any I've seen. Looks like a screenwriting 101 script. However, it does function as a great sedative.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
Great Expectations,negative,openlibrary_api,2026-03-26T22:38:28.794132
"This flick reminded me of those lame ""erotic thrillers"" I used to stay up late and watch on Cinemax when I was 13. I'd label this flick softer-core since there is just no simulated bump and grinder. There is, however, a ton of nudity- the opening scene is in a strip club, we see Kane Hodder's keester (or at least a stunt butt) and then an inexplicable 10 minute lesbian dance scene in the middle of the film and a nude female werewolf who looks like they mugged on of the Munster's for a costume. 13 year old boys rejoice.<br /><br />Other than that the werewolf transformation scenes have the worst CGI I've seen in years. The shots look like FMV's from the video game Resident Evil in terms of quality. The wolf is too bad to be explained and, despite the poor quality of the suit is shown way, way too many times.<br /><br />The plot and acting make no sense. There is some oddball back story about werewolves and hybrid-werewolves- the Darkwolf is the latter but from what I can tell hybrids do the same thing all werewolves do- look human, change to a wolf an kill people. The Darkwolf is trying to find a mate but oddly can't find the mate but can sniff out anyone she touches. Once more, this skills proves less than useful since the Darkwolf winds up killing several folks his target never touched, met or even saw as best I can tell. The mate doesn't know she's a werewolf and she's fighting the transformation or something.<br /><br />You'd think it'd be hard to mess up a simple monster movie s bad as this but, well they did. Want quality low-end werewolf-ism, go rent Dog soldiers want a ton of T&A this is your flick.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
"It's been a looooonnnggg time since I saw this comedy, and I'd forgotten just how idiotic it is. I'd place this easily in the lower two or three of Elvis Presley's very worst movies. Presley plays Joe Whitecloud, a half-breed Indian bull rider who returns home to Arizona and the broken-down shack where his family lives, and where his friends love to party all night long. His parents are played by Burgess Meredith and Katy Jurado, and his old Indian grandpa is Thomas Gomez. None of the three offer anything of substance , comically or otherwise. The government has invested in the family's cattle, but they're lacking a bull. Elvis gets to sing just a few utterly worthless songs, and is pursued by a young boy-crazy gal and her gun-toting mother. This is just a real slapdash of a mess, and the dilapidated surroundings practically stink of manure and don't make this much easier. The one thing that puzzles me, however, is that Elvis actually seems to be having a good time in the film. Hard to believe, considering he got so upset about being stuck making so many mediocre movies.",negative,imdb_huggingface,2026-03-26T22:36:41.908710
