text,label,source,collected_at
"At least it's not full of sensless violence or fluff. It's also not very full of thought or a smooth storyline. This story had some potential but the director appears to have lost site of the green. The story is disjointed and goes off in strange<br /><br />directions, to no conclusion. I also don't believe the director spent much time around a golf country club, either. Some of the depictions are absurd. Not very engaging.",negative,imdb_huggingface,2026-03-27T03:28:34.524709
"Who me? No, I'm not kidding. That's what it really says on the video case.<br /><br />Plot; short version: Pretty woman stands around smiling. This, for some reason, makes all men kill each other.<br /><br />""Find Ariel...Where's Ariel...Can't Find Ariel..."" She's right behind you, you idiot...<br /><br />Most of what can be said about this horrendous little Space Opera has already been said, looks like.<br /><br />A bunch of corny actors playing mostly convicts come in after the first selection of actors is knocked off very quickly. Then they get knocked off in the same way. Every scene is broadcast nearly fifteen minutes in advance. Perhaps it was a drawing of straws to see which actors had the most screen time and bigger pay check. The alien virus/hologram/VR witch/glitch seems physically powerless and doesn't do a thing. Why can't she just stay in the computer instead of doing her ""teleporting vampire"" routine? (Actually, it would've been more interesting if she had been a vampire, or doing more than just standing around looking at people, which is all she ever does. This is enough to make all the men kill each other. Go figure...)<br /><br />This isn't really a space flick. There are far more shots of the old western trail, 1950's Easy Rider trail, Film noir's night club scene, even a jog on the beach in fantasy-land, none of which has any real depth or even makes any sense. The night club scene is in black and white, of course. Worked with ""The Wizard of Oz"". Doesn't work so well, here. This is probably a good thing, as those few shots they DO show of space are depressingly silly. You will probably cry during those moments, especially upon seeing that swirling ""space ship"", which looks about three inches long.<br /><br />Nothing is felt for any of the characters, not because they are convicts or have no personality, but because they are in serious need of acting lessons, except for Billy Dee Williams who really does look depressed and at a loss, probably by being in this work...<br /><br />This is one of those movies that, when viewed with friends, is going to cause some extremely ""loud"" silences, especially when the nerd throws out his attempt at comic one-liners (including the line about French-kissing a meteor...? Did I hear that right? Perhaps not...)<br /><br />The original virtual reality girls get ""killed"", which means nothing, as they are not even real to begin with. Well, the other ""characters"" aren't, either, but that's beside the point. Haha.<br /><br />What's kind of funny is that the scene that graces the video case is some sort of skull-horror-alien looking thing (green filter added on top of that, to give it more of a...uh...green look), which is actually the android after he gets killed and ultimately has nothing to do with anything else afoot.<br /><br />Another odd deal I noticed. Whenever there is an explosion (at least on my cheap DVD copy), everything becomes highly pixelated. I don't mean a LITTLE pixelated, I mean HUGE blocks about 1/16th the size of the screen. Wow.",negative,imdb_huggingface,2026-03-27T03:28:34.524709
"Not the most successful television project John Cleese ever did, ""Strange Case"" has the feel of a first draft that was rushed into production before any revisions could be made. There are some silly ideas throughout and even a few clever ones, but the story as a whole unfortunately doesn't add up to much.<br /><br />Arthur Lowe is a hoot, though, as Dr. Watson, bionic bits and all. ""Good Lord.""",positive,imdb_huggingface,2026-03-27T03:28:34.524709
"I *loved* the original Scary Movie. I'm a huge fan of parody- it is my favorite form of humor. It is sometimes regarded as the most intelligent form of humor. The Wayans boys seemed to grasp that concept perfectly in the original film, then temporarily forgot it when making the sequel. I think the Wayans' are a family of comical geniuses. Alas, even geniuses make mistakes.<br /><br />The movie begins with promise. I liked ""The Exorcist"" parody, especially the ""come on out, ma"" gag. Now, that's Wayans-quality material. But, other than that, I can only think of two other times I laughed: 1) when Tori Spelling is seduced in the middle of the night by a spirit, then becomes clingy and starts talking about marriage with him. Meanwhile, he's saying, ""It was just a booty call!!"" That was kinda funny. 2) The ""Save the Last Dance"" parody where the Cindy character inadvertently beats up a girl while practicing her new moves. But even the short-lived giggles are no match for the side-splitting laughs of the first Scary Movie.<br /><br />The rest of the movie is pure trash, filled with cheap gross-out gags. Jokes from the first movie which were subtle or implied are magnified and overdone. For example, in Scary Movie I, several innuendos are made to imply that the character Ray is gay. This was hilarious. But, in Scary Movie II, the whole penis-strangulation scene with Ray under the bed was mind-numbing and incredibly unfunny. This is the pattern of the whole film. Shock humor *alone* doesn't take a movie very far. This was a trend in 2000 and 2001, unfortunately. <br /><br />As much as it pains me to rate a Wayans movie so low, I have to give this one a 2 out of 10.",negative,imdb_huggingface,2026-03-27T03:28:34.524709
"what is wrong with you people, if you weren't blown away by the action car sequences and jessica Simpsons hot body then you are majorly screwed in the head. Of course the film isn't a masterpiece, i don't think it was aiming to be. It was fun and funny, i never watched the show when i was younger, i only recently saw one episode, and when i watched the movie, i felt it had the same kind of atmosphere. The movie seats were practically shaking, and the car sequences were good because it didn't bore me and drag out like some of the scenes in 2fast 2furious. and jessica Simpson is plain hot, i just wish they had used her more in the action sequences. All in all, i had a hell of a time watching this and i would go and see it again soon and i will buy it on DVD. People, enjoy it for what it is.",positive,imdb_huggingface,2026-03-27T03:28:34.524709
"This movie was crap with a capital ""C."" The opening scene showed promise. But that ""promise"" was broken shortly after the viewer learns where the plot is going.<br /><br />And the wooden statue, Morty, who was rather creepy in the original film, looks plain goofy in this one. It was so obviously just a guy in a cheap plastic costume. (And by the way, who else thinks ""Morty"" is one of the most un-scary names on planet earth? It ranks right up there with ""Jimmy"" or ""Fred"" when it comes to horror value. Or why not just name the wooden statute Henry-freakin'-Kissinger. ""Run, it's Dr. Kissinger!"" That'd be about as scary as ""Morty.)<br /><br />And then there's a scene where the ""hero"" hits his father's tombstone with---""a sledgehammer?"" you might guess--""a two-by-four?"" someone might venture. No, he angrily beats his father's tombstone with a twig---a freakin' twig. But worse than that, once the characters walk away, the tombstone actually, and inexplicably, bleeds. Oh brother!<br /><br />There's also a Native American guy who lives with the main character's grandparents, but apparently, does nothing except Morty-maintenance. He perpetuates creepy Morty-legends, warns those who scoff, and even fixes Morty's arm when it becomes damaged during a childish prank. But for all his respect for and tenderness toward Morty, does Morty give a rat's hairy behind? No.<br /><br />The movie drags on, and eventually several people die in ways that correspond to their worst fears (sort of). This film is a real yawner. Don't rent it.",negative,imdb_huggingface,2026-03-27T03:28:34.524709
"Brokedown Palace is the story of two best friends, Alice and Darlene, who go on a spontaneous trip to Thailand and wind up in prison after being caught with planted drugs in their luggage. In this way, the movie had the potential to turn into a serious and moving film, such as ""Return to Paradise"", but instead, the movie chose to focus little on the girls' situation and more on their friendship.<br /><br />Claire Danes and Kate Beckinsale both turn in excellent performances, and the movie is much more about the interplay between them - the suspicion, the jealousy, the questioning and testing of their friendship and ultimately the sacrifices made in the name of friendship. This movie chooses not to delve too deeply into politics or even into the harshness of prison life (which is a bit glossed over), and focuses more on these friendship issues.<br /><br />There were some plot holes here, and some parts that just didn't seem believable or realistic. We didn't feel the real fear or hopelessness of their situation as well as we might have. And we get very little feeling of life outside the prison walls, with Bill Pullman playing the supposedly sleazy lawyer who actually turns out to have a heart of gold. In short, this should, by all rights, have been a much darker movie than it was.<br /><br />But overall, I enjoyed it. The acting was good, the soundtrack was perfect, and the storyline had enough twists and turns to stay interesting. Worth seeing.",positive,imdb_huggingface,2026-03-27T03:28:34.524709
"Man, I really find it hard to believe that the wonderful Alan Ball had anything to do with this mess. Having seen the first two episodes thus far, I think I can safely say this show isn't going to be on my must see list. It's just got so many things working against it.<br /><br />None of the actors cast are particularly good. Anna Paquin as the lead character Sookie, is just awful. I remember her being better in a lot of other things I've seen her in so maybe it's just the writing. She's not really much fun to look at either, there are moments where to be honest she looks downright ugly. The actor who plays Bill is marginally better, if only because his character is supposed to be sort of wooden and aloof. The other actors do their best but with the cliché characters with difficult to perform accents they are given it's a tough job. Tara is an absolute misery to watch, Rutina Wesley absolutely murders the accent. It's like nails on a chalkboard bad. Almost as awful is Nelsan Ellis, it's difficult to understand what he's even saying sometimes. Both his character as well as Tara's also seem a bit racist to me. I don't know, having a character say 'whycome' on an HBO show that isn't The Wire just seems a bit odd. Rounding out the cast so far are Sookie's doddering grandmother, her sex addict brother, and the only bit of genius casting I've seen in William Sanderson as the sheriff.<br /><br />The story seems to be meandering towards it's destination at this point, with no real worry about keeping the viewer interested. The romance stuff is very Dark Shadow-sy. Although this show ups the camp factor from something like those old Dark Shadows episodes times about ten. At times it seemed so campy to me, that I just have to assume it was intended to be. But unlike a show such as Buffy, that pulled camp off masterfully, this show does not. Out of place with the campiness is the extreme gore and graphic sex of the show. I'm not averse to either of these when they are done well, as they have in many other HBO shows but here at least they prolonged rough sex scenes involving Jason Stackhouse seem a bit over the top and pointless.<br /><br />About the only nice thing I can really think to say about this mess is that I liked the opening title sequence. HBO has had a string of bad luck with their shows lately, I hope they cancel this after the first season and try to get something better on the air.",negative,imdb_huggingface,2026-03-27T03:28:34.524709
"I love this movie, Jouvet, Arletty, Blier, Carné... almost everything has already been said about the movie, but there is one detail I'd like to shed some light onto: no footage of the real, still standing, Hôtel du Nord (is it still? I heard it was to be demolished...) has been used for the movie - the whole scene has been rebuilt on set, the main reason being that they could not stop the traffic on the St Martin canal for several weeks.",positive,imdb_huggingface,2026-03-27T03:28:34.524709
"'Presque rien' is a story of two young boys falling in love during summer stay by the seaside. I don't want to tell the plot, because it's not what's most important about this film (but you can be sure that it's interesting and original). The best part of this movie is the cinematography. The visual side of 'Presque rien' is so amazing it deserves highest note. It leaves you charmed with its beauty.<br /><br />As for the plot, it is shown in uneven, rather complicated way. There is no simple chronology nor there are answers to all the questions the film brings. But this is what makes 'Presque rien' even more interesting. I recommend this movie to all the people for whom the artistic side of films is very important and they will not be disappointed.",positive,imdb_huggingface,2026-03-27T03:28:34.524709
"Films such as Chocolat, Beau Travail, and others have propelled French director Claire Denis into the top echelon of the world's most unique and accomplished filmmakers and her 2004 film The Intruder (L'Intrus) adds to the depth of her portfolio. A cinematic poem that conveys a mood of abiding loneliness and loss, the film provides a glimpse into the psyche of a man who is deteriorating physically and mentally and who travels to various parts of the globe seeking redemption and peace but finds it hard to come by. Loosely based on Jean-Luc Nancy's memoir of a heart transplant, The Intruder is a film of such unrelenting opaqueness that even after two viewings it is difficult to describe it in other than subjective, impressionistic terms.<br /><br />Louis Trebor (Michael Subor) is a man in his seventies who is likely dying of a heart condition and who, like the professor in Ingmar Bergman's Wild Strawberries, attempts to come to terms with the mistakes of his life while he has time. It is clear that he is physically rugged and very wealthy but seems emotionally drained and the look on his face is one of quiet resignation. Though we see only one episode of violence, where he gets out of bed in the middle of night to kill an intruder, there is a sinister sense about him. He might be an intelligence officer, a foreign agent, or a hit man.<br /><br />Whatever the case, he apparently is under some kind of surveillance and acts like a man that has been involved in criminal wrongdoing and is only now able to see the consequences. Facial close-ups throughout the movie create a strong sense of isolation. He lives with his dogs in a cabin in the Jura Mountains near the French-Swiss border and has an estranged son Sidney (Gregoire Collin) whom he has long neglected. Sidney lives nearby with his wife Antoinette (Florence Loiret-Caille) and their two children. In one telling scene, he meets up with his father on the street and calls him a lunatic, but that does not prevent him from taking his money.<br /><br />When the film opens, we meet Antoinette, a Swiss border guard, who boards a van with a trained dog to sniff out some contraband. When she comes home, she is greeted by her husband who asks her with tongue-in-cheek if she has ""anything to declare?"" Other than these three individuals, the people and circumstances we see during the rest of the film may exist only in Louis' imagination. Louis has three women in his life and we meet them all in the film's first half hour: a pharmacist (Bambou) who prepares his medication, a neighbor (Béatrice Dalle) who is a dog breeder who refuses to care for his dogs when he goes away on a trip telling him that they are as crazy as he is, and a young Russian organ dealer (Katia Golubeva) who he tells he wants a ""young man's heart"".<br /><br />Relentlessly, she stalks him throughout the film but it is apparently only in his mind. In the last section of the film, Louis travels to South Korea in search of a heart transplant and to Tahiti to deliver a gift to a different son, one whom he has not seen for many years or perhaps has never seen. His heart transplant, however, appears to be a metaphor for a man without a heart, a man whose life has been fascinating but ultimately directionless, intruding into other people's lives with little real empathy. The Intruder contains a haunting guitar soundtrack by Stuart Staples of the band Tindersticks, reminiscent of the guitar riff in Jim Jarmusch's Dead Man, and gorgeous cinematography by Denis regular Agnes Godard.<br /><br />Godard creates memorable images that convey a mood of longing and regret: a heart beating alone in the snow, an infant in a sling looking up at his father for a good two minutes, the baby's expression gradually turning from morose to a half smile, colored streamers blowing from a newly christened ship, a massage in a dark room by a mysterious Korean masseuse, and the vast expanse of ocean seen from a bobbing ship deck. While The Intruder can be frustrating because of its elliptical nature, Denis forces us to respond out of our own experience, to understand the images on the screen on a very personal level. If there is any theme, a hint might be found in the opening that tells us what is revealed piecemeal in the film - ""your worst enemies are hiding, in the shadow, in your heart.""",positive,imdb_huggingface,2026-03-27T03:28:34.524709
"I've watched this movie twice, and I plan to see it again. It is the movie that puts you in the director's place, regarding his romantic relations and the political situation in Israel. It also makes me cry because of remembering the wonderful time it was, and the horrible murder described there. It is really worth watching.",positive,imdb_huggingface,2026-03-27T03:28:34.524709
"not your typical vamp story, not bram stoker or anne rice here. a truly original vampyre story. these vampyres are genetic mutants who the sunlight don't bother. they are pure evil to. <br /><br />the film is not perfect. many of the actors are clearly amateurs. the two leads who play van helsing and rally the vampyre chick are pretty good though. the film is intensely violent which may disturb some people. also it is loaded with scientific detail that many will find hard to understand and may get bored with. i was sold on the clever storyline and the couple good performances. no telling how successful this film could be if they had a bigger budget and it got mass distribution",negative,imdb_huggingface,2026-03-27T03:28:34.524709
"It sounds as if it should be a biography of Claude Monet but it's actually a highly focused story of relationships between three adolescent girls on a French synchronized swimming team. There are no parents or teachers to speak of, no school, and boys are represented by one peripheral figure, the hunky Francois who enters the story determined from time to time and always leaves confused.<br /><br />Pauline Aquart is the youngest of the three, only aspiring to join the team she so much admires. She's kind of odd looking. She's not yet out of her adolescent growth spurt and has long, bony limbs, big feet, and no derriere to speak of. She's prognathous and sports these plump pursed lips. After a while her appearance grows on you and from certain angles she can come to appear enthralling.<br /><br />Adele Haenel is older -- more, well, more developed physically. What a glamorous figure she cuts in her swim suit, sauntering around, teasing the boys, swishing her long blond hair. But she's not what she seems. Or is she? I couldn't quite figure it out. The French are long on paradoxes and short on consistency. No wonder Francois is always sniffing after her.<br /><br />There's not so much ambiguity in Louse Blachere's character. She's on the team too but she's dumpy and plain, and sensitive about it, and has an intense crush on Francois. Blachere is a good actress and adds to the ungainliness of the character through her performance.<br /><br />The movie deals with the relationships between these three, meaning intrigues, deceptions, hidden feelings, and all the rest of what we associate with young girls who spend much time with one another. This is of course a tricky topic. It becomes trickier during the gradual development of a homoerotic relationship between Pauline and Adele. Not that you should expect this to be a soft porn movie. The only nudity we see is considerably less than a turn on, and what little sex there is under the covers, sometimes literally.<br /><br />I don't think I want to get into the plot or into its analysis too much, partly because it's suggestive rather than expressed through action, partly because it's complex, and partly because I'm not sure I got it all.<br /><br />Let me give an example. Okay. Adele is the girl the others envy. She's also quite distant and self satisfied. On top of that she is apparently schtupping every boy and man in sight if they can be of any use to her at all, from the handsome but dumb Francois to the bus driver she wants a favor from. She brags unashamedly about her expertise in fellatio. When Pauline approaches her about joining the swim team, Adele uses her as a lookout during assignations with the guys. A superior and self-indulgent narcissist, you know? But then the soi-disant slut takes the skinny Pauline under her wing and reveals to Pauline that she's still a virgin. Really? Yes, really. Pauline begins to draw closer to Adele and Adele finally confesses that she'd like to rid herself of her hymen and she would like Pauline to do it for her. Pauline, now drawn sexually to Adele, performs the task with subdued relish. NOW Adele would REALLY like to get it on with a man, preferably older and experienced. So she takes Pauline to a boite where she dances seductively with some guy until she follows Pauline to the powder room. The two girls stand there staring at one another, neither having overtly expressed a sexually tinged interest in the other. But Adele stands so close that Pauline slowly loosens her own reins, reaches up, and kisses Adele on the lips. Adele steps back, smiling, and says, ""There now, that wasn't so bad, was it?"", and then walks back into the club.<br /><br />That's a pretty close description of whatever is going on between Pauline and Adele -- but what the hell IS going on? Initially, Adele treats Pauline like an irrelevant child, later like a close friend, finally like a potential lover -- and the minute Pauline responds, Adele walks off satisfied. Is she USING Pauline the way she seems to be using men? Does it satisfy Adele to know that she now has another person in involuntary servitude? I don't know.<br /><br />I've slighted Louise Blachere as the third member of the trio, the plain and overripe wallflower whose expression always suggests dumbfoundedness but who at least is thoroughly heterosexual and the first of the three to rid herself of that noisome virginity, but I've only skipped her for considerations of space.<br /><br />Should you see it? By all means. (Just compare it to the typical American movie about high school kids.) For men, some of whom have never penetrated the female mystique, this may give you some idea of what it looks like in medium shot.",positive,imdb_huggingface,2026-03-27T03:28:34.524709
"Nay Sayers of this film are likely bitter from some seriously unrequited love. This is a great film for anyone capable of understanding Johnny Mathis's song, or any song from that era: Bobby Darin's, Beyond the Sea... or Stan Getz's, The Girl From Ipanema, et al...<br /><br />I measure films by how many times I have to watch them before I'm satisfied... Chances Are had me back a few good times.<br /><br />I also watch the synergy between the cast... I thought they worked well together.<br /><br />Open your heart, and let the comedic magic of film transport you.<br /><br />'Alan",positive,imdb_huggingface,2026-03-27T03:28:34.524709
you can tell they spent 5$ making this.it is a waste of your time... ugh.. there is not anything remotely good about this movie... .. i don't know why i kept watching it.. the chick is not hot. horrid acting.. you could do anything and its a better use of your time.. like watching TV playing shitty video games.. i feel robbed. simply robbed.. of my time . i have never made a review for a movie before as you can probably tell but this movie i felt like i needed to save the poor souls that are about to watch it and looking on IMDb before to see if its decent and looking at the comments. -there was no action- -no hot chicks- -no budget- -shittttttttttttttty acting- it screams bad movie. ****the WHOLE movie is in a room.***,negative,imdb_huggingface,2026-03-27T03:28:34.524709
"Hard to categorize the film - perhaps it's an avant garde spy thriller? Mother Night is a very good Vonnegut novel, and most certainly one of his easiest novels to adapt into a feature length film. The film adaptation is very faithful to the original book. The ""indie"" approach to how this film was produced is probably more effective than having a big Hollywood studio financing it. These days, I doubt an intelligent novel like Mother Night would ever get the green light from the big Hollywood grindhouses. And normally that is too bad, but not in this case. Mother Night has tight direction and a solid cast. Nick Nolte who seems to be getting better roles as he gets older, still has that ""everyman"" persona that allows him to take on a wide range of different characters. Sheryl Lee is beautiful and great as always. I always thought she deserved better than she got out of the entertainment industry. I guess making your debut as a dead girl (Twin Peaks)with little air time isn't the choicest of roles, even if the TV show becomes a minor phenomenon. Anyway this film is totally enjoyable and you don't have to read the book to understand the movie. In fact, given today's geopolitical realities, the novel's premise may appear dated, and some younger viewers with little knowledge of history will be utterly confused by the events unfolding (I am talking to you, fellow Americans who are students and scoring the lowest in the industrialized world in geography, history, and lord knows what other subjects!).",positive,imdb_huggingface,2026-03-27T03:28:34.524709
"After perusing the large amount of comments on this movie it is clear that there are two kinds of science fiction movie-goers. There are the ones who are well read, extremely literate, and intelligent. They know the history of the genre and more importantly they know to what heights it can reach in the hands of a gifted author. For many years science fiction languished in the basement of literature. Considered my most critic to be little more than stories of ray guns and aliens meant for pre-pubescent teenagers. Today's well read fan knows well this history, and knows the great authors Asimov, Heinlein, Bradbury, and Ellison, who helped bring science fiction out of that basement. In doing so they created thought provoking, intelligent stories that stretched the boundaries and redefined the human condition. This well informed fans are critical of anything Hollywood throws at them. They are not critical for it's own sake, but look upon each offering with a skeptical eye. (As they should as Hollywood's record has been less than stellar.) To these fans the story must take supreme importance. They cannot be fooled by flashy computer graphics, and non stop action sequences. When the emperor has no clothes they scream it the loudest.<br /><br />The second type of science fiction movie goer has little knowledge about the written aspect of the genre. (Look at many of the above comments that state ""Well I haven't read the book or anything by this author...) Their total exposure to science fiction is from movies or the Scifi channel. They are extremely uncritical, willing to overlook huge plot holes, weak premises, and thin story lines if they are given a healthy dose of wiz bang action and awesome special effects. They are, in effect, willing to turn off their critical thinking skills (or maybe they never had them!) for the duration of the movie. Case in point, I Robot. While supposedly based on Asimov's short stories and named after one of his novels, it contains little of what Asimov wrote and even less of what he tried to tell us about humanity and our robotic creations. (Those of you that will run out and buy I, Robot will be very much surprised-this movie isn't even based on that story at all!) <br /><br />The film has enormous plot holes, that at some points are stretched to the limits of credulity. I won't point them out. I won't spoon feed you. You need to practice you thinking skills and discover them for yourself. The characters, which are named after many of Asimov's characters, do not possess the critical intelligence that was a hallmark of his stories. The plot itself with all it's action sequences goes against everything that the author stood for. His belief that humanity possesses the capacity to solve problems using their minds, not their fists, is vital to understanding his vision of the future. In short, other than the name, their is very little of Isaac in anything about this movie. There will always be those uncritical (i.e. unthinking) who will state: ""The movie doesn't have to be like the book. Due to the medium, movies sometimes require that changes be made."" But what about a case where the movie never even tried to stay close to the book (or books) from the start? What if all they took from the written work was the title? This begs the question: Why tarnish a great body of work by slapping it's title on your vacuous piece of crap? Save money and don't buy the rights to the works. Title it something else. Don't use the character's names. Believe me no one will accuse you of plagiarism. In fact it won't matter what you title it to the unread moviegoer who accepts everything you throw at him. But it will upset those who read, who think, who are unwilling to simply let you give them a pretty light show. <br /><br />I, Robot, like much of Hollywood's take on the genre, pushes Science fiction back down into that basement it lived in years ago. Hollywood could not do this alone. It takes an uncritical mindless audience that will accept puerile dredge like this.",negative,imdb_huggingface,2026-03-27T03:28:34.524709
"This Film was really eye-opening. I have seen this film several times. First, when I was four and I actually remembered it and then when I was 12. The whole message that the director is conveying is for everyone to wake up and not make the mistake of leaving God out of our everyday lives or just Plain going the extra mile to insult him.<br /><br />A great Movie for Non-believers and Believers alike!",positive,imdb_huggingface,2026-03-27T03:28:34.524709
"A film without conscience. Drifter agrees to kill a man for a mobster for money. Then they double cross him. Meanwhile he falls in love with the dead man's wife, and, without her knowing he's the killer, moves in with her. Then he ""accidentally"" kills her when she finds out. Then, in a WALKING TALL kind of heroism, he gets revenge on the mobsters who double crossed him. The first problem is that, by agreeing to take on the murder by hire assignment, the drifter loses all sense of sympathy, worthiness, and heroism. We can't accept any goodness in him and as a result the rest of the has no moral center. We just can't care about that kind of guy. And the wife (nicely played by the fetching Kari Wuhrer - the sheriff in EIGHT LEGGED FREAKS), a high class lady who runs a mission for homeless people, similarly loses a degree of sympathy by jumping right into bed with the homeless drifter (despite her evidently weakened state after the death of her husband). And, when she finds out he's the guy  what does she do? She locks him inside her house (as if ALL houses had locks you can't open from INSIDE) with her and proceeds to berate him. Stoo-pid. George Wendt, however, is terrific in a role as a beefy thug. Director Stuart Gordon did so much better with RE-ANIMATOR and DAGON.",negative,imdb_huggingface,2026-03-27T03:28:34.524709
"Twenty years ago, the five years old boy Michael Hawthorne witnessed his father killing his mother with an axe in an empty road and committing suicide later. On the present days, Michael (Gordon Currie) invites his girlfriend Peg (Stacy Grant) and his best friends Chris (Myc Agnew), Jennifer (Emmanuelle Vaugier), Lisa Ann (Kelly Benson), Ned (Brendon Beiser), Mitch Maldive (Phillip Rhys) and Trish (Rachel Hayward) to spend the Halloween in the country with his grandparents in their farm. He asks his friends to wear costumes that would represent their greatest innermost fear, and together with his Indian friend Crow (Byron Chief Moon), they would perform an ancient Indian celebration using the carved wooden dummy Morty (Jon Fedele) that would eliminate their fears forever. The greatest fear of Michael is to become a serial killer like his father, but something goes wrong and Morty turns into his father, killing his friends.<br /><br />""The Fear: Resurrection"" is a disappointing and pointless slash movie that uses the interesting concept of eliminating the greatest innermost fear of each friend before it grows, but in a messy screenplay full of clichés. There are some exaggerated performances, like for example Ms. Betsy Palmer; others very weak, but in general the acting is good. Unfortunately there is no explanation why the dummy is brought to live; further, in spite of being surrounded by close friends, the group does not feel pain or sorrow when each one of them dies. The low-pace along more than fifty minutes could have been used to built a better dramatic situation. In the very end, Michael shows a charm that his father was interested that I have not noticed along the story. I do not know whether the previous reference was edited in the DVD released in Brazil with 87 minutes running time. The special effects are very reasonable for a B-movie. My vote is four.<br /><br />Title (Brazil): ""Fear 2: Uma Noite de Halloween"" (""Fear 2: One Night of Halloween"")",negative,imdb_huggingface,2026-03-27T03:28:34.524709
"There have been some low moments in my life, when I have been bewildered and depressed. Sitting through Rancid Aluminium was one of these.<br /><br />The warning signs were there. No premiere (even the stars didn't want to attend) and no reviews in magazines. The only reason I sat through the film was in the hope that I might catch up on some sleep.<br /><br />Nothing in the film was explained. The narration was idiotic. I cheered at one point when the lead of the film appeared to have been shot, then to my growing despair, it was revealed that he hadn't really been shot dampening my joy. I sincerely hope all involved in the film are hanged for this atrocity. <br /><br />There were some positive aspects, mainly unintentional moments of humour. For example, the scene in which the main character, for some unknown reason feels the need to relieve himself manually in a toilet cubicle, while telling the person in the next cubicle to put his fingers in his ears.<br /><br />My words cannot explain the anger I feel, so I shall conclude thus.<br /><br />Rancid Aluminium: for sadists, wastrels, and regressives only who want to torture themselves.",negative,imdb_huggingface,2026-03-27T03:28:34.524709
"I saw this movie about 5 years ago, and the memory of it still haunts me to this day. I was fully aware at how awful it was supposed to be going into it, so I have only myself to blame. But like most, I didn't believe all the negativity. Being a Sandler fan, it just seemed inconceivable one of his movies could really be that bad. I figured it was just Sandler haters. I couldn't have been more wrong.<br /><br />What we have here is a comedy that does not contain even 1 second of anything funny. That is actually quite an accomplish. You'd think in a 90 minute comedy, they might have accidentally stumbled upon something even remotely amusing. But no, it's just horrible. It's not ""so bad it's good"", its just bad. You cannot laugh at how bad it is, you can only cry. You wait patiently for a joke that will at least make you chuckle, but they never come.<br /><br />Have you seen the movie The Ring? Where the people watch a video tape and die 7 days later? If this movie was on the video tape, people would die instantly, by their own hand, and there would be smile on their face as they realize their agony has ended, and that would be the first smile since they pressed play.<br /><br />You might be inclined to watch it just to see how bad it is, unable to curb your curiosity. Don't. Please don't. Trust me, I'm doing you a favor. There are 2 types of people in the world, those that think Going Overboard is the worst movie ever made, and those that have not yet seen it.",negative,imdb_huggingface,2026-03-27T03:28:34.524709
"Most war films made in the US during WWII were great fun to watch but suffered from severe gaps in realism because they were being produced more for propaganda value to raise the spirits at home than anything else. I am not knocking these films as many of them are still very watchable. However, because they so often lack realism they are prevented from being truly great films. A perfect example was the John Garfield film Air Force--in which a B-17 nearly single-handedly takes out half the Japanese air force! However, Pride Of The Marines is a welcome departure--scoring high marks for portraying a true story in a reasonably accurate manner. When I first saw this film, I thought it was NOT a true story as it seemed way too improbable to be true. However, after researching further I found that it was in fact rather true to the amazing story of two men who did so much to earn the Medal of Honor. This is one case where real life seemed too incredible to be true!",positive,imdb_huggingface,2026-03-27T03:28:34.524709
